,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,inReply,textClean,week,year
1829,@abygailarline That’s cool Abygail! Sounds like you have great taste! :),23,1,0,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['abygailarlin', 'that', 'cool', 'abygail', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1830,@breeclark04 The UberEATS website &amp; app will confirm if your address is eligible for delivery. 😍,23,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['breeclark', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1831,@WhyAreUCry The UberEATS website &amp; app will confirm if your address is eligible for delivery.,23,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['whyareucry', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1832,@elizabethhhh11 Aw shucks Elizabeth; you're making us blush!,23,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['elizabethhhh', 'aw', 'shuck', 'elizabe', 'yo', 'mak', 'us', 'blush']",14.0,2018.0
1833,@jmilyeones The UberEATS website &amp; app will confirm if your address is eligible for delivery Emily.,23,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jmilyeon', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery', 'emy']",14.0,2018.0
1834,@Josh_Somwaru The UberEATS website &amp; app will confirm if your address is eligible for delivery. 😍,23,2,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['joshsomwaru', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1835,@xDrLovex The UberEATS website &amp; app will confirm if your address is eligible for delivery.,23,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['xdrlovex', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1836,@_caramelcutiee_ The UberEATS website &amp; app will confirm if your address is eligible for delivery. Hope this helps. 😍,23,1,0,3579034,0,0,0.0,0.0,0.7096,0.0,1.0,"['caramelcuty', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery', 'hop', 'help']",14.0,2018.0
1837,@oMochiBunni Sounds like you’re livin’ the dream. :),23,1,0,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['omochibunn', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
1838,@madimogs351 Sounds good to us Madi! We're always craving the opportunity to see more of you. :),23,1,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['madimog', 'sound', 'good', 'us', 'mad', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1839,@autieee_15 Breakfast game on point Autumn!,23,1,1,3579034,0,0,-0.5,0.4,0.0,0.0,1.0,"['auty', 'breakfast', 'gam', 'point', 'autumn']",14.0,2018.0
1840,@tawilson24 Air high-five Ty!,23,1,2,3579034,0,0,0.0,0.0,0.4389,0.0,1.0,"['tawilson', 'air', 'highf', 'ty']",14.0,2018.0
1841,"@thehamline That’s cool! It’s like that old saying “The stomach wants what the stomach wants.""",23,1,0,3579034,0,0,0.234375,0.2625,0.6239,0.0,1.0,"['thehamlin', 'that', 'cool', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0
1842,@MontgomeryIrvin Alert! We have a McD’s emergency! Someone get Monte a Sweet Tea stat!,23,2,7,3579034,0,0,0.4375,0.65,0.5386,0.0,1.0,"['montgomeryirvin', 'alert', 'mcds', 'emerg', 'someon', 'get', 'mont', 'sweet', 'tea', 'stat']",14.0,2018.0
1843,@8eingthe8itch Sounds like you have great taste! :),23,1,0,3579034,0,0,0.75,0.875,0.8718,0.0,1.0,"['eingtheitch', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1844,@mcrhysog That’s cool Rhys! Sounds like you have great taste! :),23,1,3,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['mcrhysog', 'that', 'cool', 'rhy', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1845,@Ashleyyy_Palmer Alert! We have a McD’s emergency! Someone get Ashley a Diet Coke stat!,22,1,2,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['ashleyyypalm', 'alert', 'mcds', 'emerg', 'someon', 'get', 'ashley', 'diet', 'cok', 'stat']",14.0,2018.0
1846,@tainasanaa We're diggin’ your enthusiasm Taina. Swing by for your faves anytime the craving hits! 😍,22,1,1,3579034,0,0,0.0,0.0,0.4926,0.0,1.0,"['tainasana', 'diggin', 'enthusiasm', 'tain', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0
1847,"@jametrainn That’s cool Jamie. It’s like that old saying “The stomach wants what the stomach wants.""",22,3,6,3579034,0,0,0.21249999999999997,0.2625,0.5859,0.0,1.0,"['jametrain', 'that', 'cool', 'jamy', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0
1848,@jeannellevargas Air high-five Jeannelle!,22,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jeannellevarga', 'air', 'highf', 'jeannel']",14.0,2018.0
1849,@kaleelynne Aw shucks Kalee; you're making us blush!,22,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kaleelyn', 'aw', 'shuck', 'kal', 'yo', 'mak', 'us', 'blush']",14.0,2018.0
1850,@ayshalha Sounds good to us! We're always craving the opportunity to see more of you. :),22,2,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['ayshalh', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1851,"@laurynflores_11 That’s cool Lauryn! It’s like that old saying “The stomach wants what the stomach wants.""",22,1,1,3579034,0,0,0.234375,0.2625,0.6239,0.0,1.0,"['laurynfl', 'that', 'cool', 'lauryn', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0
1852,@00hMami We'll have one waiting for you! 😍,22,1,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['hmam', 'wel', 'on', 'wait']",14.0,2018.0
1853,@miaology101 Sounds good to us! We're always craving the opportunity to see more of you. :),22,1,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['miaolog', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1854,@emah_noelle That’s awesome Em! Glad you got to experience a full out flavor explosion. :),22,1,1,3579034,0,0,0.5875,0.8875,0.8858,0.0,1.0,"['emahnoel', 'that', 'awesom', 'em', 'glad', 'got', 'expery', 'ful', 'flav', 'explod']",14.0,2018.0
1855,@thatgalvet Go ahead and treat yourself! You've earned it! 😍,22,1,0,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['thatgalvet', 'go', 'ahead', 'tre', 'youv', 'earn']",14.0,2018.0
1856,@StacyQ757 Air high-five Stacy!,22,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['stacyq', 'air', 'highf', 'stacy']",14.0,2018.0
1857,@bdav_xo Aw shucks Brittany; you're making us blush!,22,2,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['bdavxo', 'aw', 'shuck', 'brittany', 'yo', 'mak', 'us', 'blush']",14.0,2018.0
1858,@Shock_Obsession Aw she must be the sweetest person on Earth. :),22,1,0,3579034,0,0,0.5,1.0,0.4588,0.0,1.0,"['shockobsess', 'aw', 'must', 'sweetest', 'person', 'ear']",14.0,2018.0
1859,@matthew_b19 That’s cool Matthew! Sounds like you have great taste! :),22,1,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['matthewb', 'that', 'cool', 'matthew', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1860,@Wthisanaruto Sounds like you’re livin’ the dream! :),22,1,1,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['wthisanaruto', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
1861,@DirectorGelb That’s cool Eric! Sounds like you have great taste! :),22,3,7,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['directorgelb', 'that', 'cool', 'er', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1862,@maemituro Hi Luna! Thanks for reaching out. We like to keep things fresh so we change up our menu from time to time.,22,2,1,3579034,0,0,0.25,0.35,0.8313,0.0,1.0,"['maemituro', 'hi', 'lun', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'tim']",14.0,2018.0
1863,@BugEyedBeauty We're diggin’ your enthusiasm for our Sprite Tropic Berry Raven. Swing by for your faves anytime the craving hits! 😍,22,2,1,3579034,0,0,0.0,0.0,0.4926,0.0,1.0,"['bugeyedbeauty', 'diggin', 'enthusiasm', 'sprite', 'trop', 'berry', 'rav', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0
1864,@Whit_d5 Sounds good to us! We're always craving the opportunity to see more of you. :),22,2,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['whitd', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1865,@flimflamingo Sounds like you’re livin’ the dream! :),22,1,0,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['flimflamingo', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
1866,@MIZZ_BBW227 Thanks for stopping by. Enjoy your meal!,22,1,1,3579034,0,0,0.35,0.35,0.6996,0.0,1.0,"['mizzbbw', 'thank', 'stop', 'enjoy', 'meal']",14.0,2018.0
1867,@ForeverAloneex Aw thanks! You must be the sweetest person on Earth. :),22,2,1,3579034,0,0,0.375,0.6,0.7345,0.0,1.0,"['foreveraloneex', 'aw', 'thank', 'must', 'sweetest', 'person', 'ear']",14.0,2018.0
1868,@YouCanNeverBMe Sounds like you have great taste! :),22,1,0,3579034,0,0,0.75,0.875,0.8718,0.0,1.0,"['youcanneverbm', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1869,@btt151649 That's great to hear Brian! Thanks for the feedback. 😍,22,1,0,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['btt', 'that', 'gre', 'hear', 'bri', 'thank', 'feedback']",14.0,2018.0
1870,@Karaah__x33 We think you and us make a perfect team!,22,1,0,3579034,0,0,1.0,1.0,0.6114,0.0,1.0,"['karaahx', 'think', 'us', 'mak', 'perfect', 'team']",14.0,2018.0
1871,@triston_x The UberEATS website &amp; app will confirm if your address is eligible for delivery.,22,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['tristonx', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1872,@Dragon_uzumaki Air high-five!,22,2,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['dragonuzumak', 'air', 'highf']",14.0,2018.0
1873,@they_call_me_nk Awesome Nick! We're just trying to keep those good vibes going your way! 😍,22,1,0,3579034,0,0,0.9375,0.8,0.8217,0.0,1.0,"['theycallmenk', 'awesom', 'nick', 'try', 'keep', 'good', 'vib', 'going', 'way']",14.0,2018.0
1874,@killlllaaaaa_ That’s cool! Sounds like you have great taste! :),22,1,0,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['killlllaaaa', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1875,@Peripheric95 It’s like that feeling you get when you order from the McDonald's App... #likeaboss 😍,21,1,2,3579034,0,0,0.0,0.0,0.4588,0.0,1.0,"['periph', 'lik', 'feel', 'get', 'ord', 'mcdonalds', 'ap', 'likeaboss']",14.0,2018.0
1876,@mia_macannx Sounds good to us Mia! We are always craving the opportunity to see more of you. :),21,1,3,3579034,0,0,0.625,0.7000000000000001,0.7938,0.0,1.0,"['miamacannx', 'sound', 'good', 'us', 'mia', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1877,@MikeRed910 The UberEATS website &amp; app will confirm if your address is eligible for delivery.,21,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['mik', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1878,@emilylouiise_x Treat yourself Emily! You've earned it! 😍,21,2,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['emilylouiisex', 'tre', 'emy', 'youv', 'earn']",14.0,2018.0
1879,@liveLoveKris__ Treat yourself Kristin! You've earned it! 😍,21,1,0,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['livelovekr', 'tre', 'kristin', 'youv', 'earn']",14.0,2018.0
1880,@Themansquidward Hey thanks for the love!,21,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['themansquidward', 'hey', 'thank', 'lov']",14.0,2018.0
1881,@AqtThe That's great to hear! Thanks for the feedback. 😍,21,1,0,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['aqtth', 'that', 'gre', 'hear', 'thank', 'feedback']",14.0,2018.0
1882,@youloveyaee The UberEATS website &amp; app will confirm if your address is eligible for delivery.,21,2,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['youloveya', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1883,@ECVMVMV Treat yourself Shylin! You've earned it! 😍,21,1,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['ecvmvmv', 'tre', 'shylin', 'youv', 'earn']",14.0,2018.0
1884,@daw_cart Hi Dawson! Thanks for reaching out. We like to keep things fresh so we change up our menu from time to time.,21,2,2,3579034,0,0,0.25,0.35,0.8313,0.0,1.0,"['dawcart', 'hi', 'dawson', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'tim']",14.0,2018.0
1885,@MoOsment We'll have one waiting for you Madison!,21,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['moos', 'wel', 'on', 'wait', 'madison']",14.0,2018.0
1886,@kendallevard The UberEATS website &amp; app will confirm if your address is eligible for delivery.  😉,21,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kendallevard', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
1887,@HarrisonBosch We'll have some waiting for you Harrison! 😍,21,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['harrisonbosch', 'wel', 'wait', 'harrison']",14.0,2018.0
1888,@mmcdaniel7 Glad you feel that way Maddie! Maybe we can be best fry-nds!,21,1,0,3579034,0,0,0.8125,0.65,0.8309,0.0,1.0,"['mmcdaniel', 'glad', 'feel', 'way', 'maddy', 'mayb', 'best', 'frynd']",14.0,2018.0
1889,@_Nourx3 We'll have some waiting for you! 😍,21,2,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['nourx', 'wel', 'wait']",14.0,2018.0
1890,@PatrickASchmidt @MichelleBruton @HunterArmor @MattVerderame Make it rain. 😜 https://t.co/RgfFZK6gRc,21,3,6,3579034,0,1,0.0,0.0,0.0,0.0,1.0,"['patrickaschmidt', 'michellebruton', 'hunterarm', 'mattverderam', 'mak', 'rain', 'httpstcorgffzkgrc']",14.0,2018.0
1891,@aronkwks Thanks for the love! We’ll see you soon then.,21,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['aronkwk', 'thank', 'lov', 'wel', 'see', 'soon']",14.0,2018.0
1892,@WinslowJess Thanks for stopping by Jess! :),20,1,1,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['winslowjess', 'thank', 'stop', 'jess']",14.0,2018.0
1893,@TheAmazngLucas Aw you're the best ever Lucas!,20,1,0,3579034,0,0,1.0,0.3,0.6696,0.0,1.0,"['theamazngluca', 'aw', 'yo', 'best', 'ev', 'luca']",14.0,2018.0
1894,@jodi3_c Treat yourself Jodie! You've earned it!,20,1,2,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['jod', 'tre', 'jody', 'youv', 'earn']",14.0,2018.0
1895,@Nasaxboy Sounds like you’re livin’ the dream Kennedy! :),20,1,5,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['nasaxboy', 'sound', 'lik', 'yo', 'livin', 'dream', 'kennedy']",14.0,2018.0
1896,@AveryWhitney Thanks for stopping by Avery! :),20,2,0,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['averywhitney', 'thank', 'stop', 'avery']",14.0,2018.0
1897,@MariaEl42146987 Maria thanks for the love! We’ll see you soon then.,20,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['mariael', 'mar', 'thank', 'lov', 'wel', 'see', 'soon']",14.0,2018.0
1898,@JelaniAlladin Bet you weren’t expecting to hear “Bravo!” on your day off. 😉👏🥞,20,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jelanialladin', 'bet', 'wer', 'expect', 'hear', 'bravo', 'day']",14.0,2018.0
1899,@jacksonxkrec Do we get a vote? 😉,20,1,5,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jacksonxkrec', 'get', 'vot']",14.0,2018.0
1900,@curlz4thagirls That’s cool! Sounds like you have great taste! :),20,1,0,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['curlzthagirl', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1901,@D3i97 Alert! We have a McD’s emergency! Someone get Deidre some McDonald's stat!,20,1,0,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['di', 'alert', 'mcds', 'emerg', 'someon', 'get', 'deidr', 'mcdonalds', 'stat']",14.0,2018.0
1902,@kaenique_ Sounds like you’re livin’ the dream. :),20,2,1,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['kaen', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
1903,@_kayyNick Treat yourself Kay! You've earned it! 😍,20,2,0,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['kayynick', 'tre', 'kay', 'youv', 'earn']",14.0,2018.0
1904,@amberkenyari Sounds good to us Amber! We're always craving the opportunity to see more of you. :),20,2,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['amberkenyar', 'sound', 'good', 'us', 'amb', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1905,@jumpingforjian We're diggin’ your enthusiasm for our Sausage McMuffin Angelena. Swing by for your faves anytime the craving hits! 😍,20,2,3,3579034,0,0,0.0,0.0,0.4926,0.0,1.0,"['jumpingfors', 'diggin', 'enthusiasm', 'saus', 'mcmuffin', 'angelen', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0
1906,@AngelaBuffolino We like to evolve our menu so we change it up from time to time. Hope you find a new favorite Angela!,20,1,2,3579034,0,0,0.3806818181818182,0.7272727272727273,0.8268,0.0,1.0,"['angelabuffolino', 'lik', 'evolv', 'menu', 'chang', 'tim', 'tim', 'hop', 'find', 'new', 'favorit', 'angel']",14.0,2018.0
1907,@ChelseaRobson6 Sounds like you’re livin’ the dream Chelsea. :),20,1,1,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['chelsearobson', 'sound', 'lik', 'yo', 'livin', 'dream', 'chelse']",14.0,2018.0
1908,@_sashayed Sounds like you’re livin’ the dream :),20,1,3,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['sashay', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
1909,@TTRlovesMittens Hey thanks for the love!,20,1,1,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['ttrlovesmittens', 'hey', 'thank', 'lov']",14.0,2018.0
1910,@javabeagle Breakfast game on point.,19,1,1,3579034,0,0,-0.4,0.4,0.0,0.0,1.0,"['javabeagl', 'breakfast', 'gam', 'point']",14.0,2018.0
1911,@jess__rob Sounds like you’re livin’ the dream Jess. :),19,1,1,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['jessrob', 'sound', 'lik', 'yo', 'livin', 'dream', 'jess']",14.0,2018.0
1912,@CeleesteSegura We must be hearing the same tune because that’s music to our ears.,19,1,2,3579034,0,0,0.0,0.125,0.0,0.0,1.0,"['celeestesegur', 'must', 'hear', 'tun', 'that', 'mus', 'ear']",14.0,2018.0
1913,@JacobQuintana98 Sprite + us is just the perfect match!,19,1,2,3579034,0,0,1.0,1.0,0.6114,0.0,1.0,"['jacobquintan', 'sprite', 'us', 'perfect', 'match']",14.0,2018.0
1914,RT @McDAAG: Congrats on a 🔥 college career @jalenbrunson1! Championship player of the year and ANOTHER championship! Making the Games fa…,19,22,0,3579034,0,0,0.0,0.0,0.8684,0.0,0.0,"['rt', 'mcdaag', 'congr', 'colleg', 'car', 'jalenbrunson', 'champ', 'play', 'year', 'anoth', 'champ', 'mak', 'gam', 'fa']",14.0,2018.0
1915,@fentigray Sounds like you’re livin’ the dream! :),19,1,4,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['fentigray', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
1916,@rosnqueen Hey Julia! Come by anytime 😍,19,2,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['rosnqueen', 'hey', 'jul', 'com', 'anytim']",14.0,2018.0
1917,@mscaptain2u Thanks for your suggestion! We love hearing from our customers 😊,19,1,0,3579034,0,0,0.375,0.4,0.8122,0.0,1.0,"['mscaptainu', 'thank', 'suggest', 'lov', 'hear', 'custom']",14.0,2018.0
1918,@cloudaegi That’s cool! Sounds like you have great taste! :),19,1,0,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['cloudaeg', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1919,@T_Nastei Tristin we switch up our menu by offering limited time only items. Think of it like your birthday—it's a once a year celebration!,18,1,1,3579034,0,0,-0.03571428571428571,0.5714285714285714,0.2244,0.0,1.0,"['tnaste', 'tristin', 'switch', 'menu', 'off', 'limit', 'tim', 'item', 'think', 'lik', 'birthdayit', 'year', 'celebr']",14.0,2018.0
1920,@nicolettashley That’s cool Nicole! Sounds like you have great taste! :),18,1,2,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,0.0,"['nicolettashley', 'that', 'cool', 'nicol', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1921,@TMBCollier Hey Teia thanks for the love!,18,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['tmbcollier', 'hey', 'tei', 'thank', 'lov']",14.0,2018.0
1922,@tatyanarosaa Tatyana thanks for the love! We’ll see you soon then. 😉,18,1,1,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['tatyanarosa', 'tatyan', 'thank', 'lov', 'wel', 'see', 'soon']",14.0,2018.0
1923,@IzobelLucaz We'll have some waiting for you Izzabellie! :),18,1,1,3579034,0,0,0.5,1.0,0.5093,0.0,1.0,"['izobellucaz', 'wel', 'wait', 'izzabel']",14.0,2018.0
1924,"@Michelllleeee7 That’s cool Michelle. It’s like that old saying “The stomach wants what the stomach wants.""",18,1,0,3579034,0,0,0.21249999999999997,0.2625,0.5859,0.0,1.0,"['michelll', 'that', 'cool', 'michel', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0
1925,@monizzzzlee Thanks for sharing! We hope you savor the flavor and enjoy the sweet savings!,18,1,0,3579034,0,0,0.3625,0.45,0.937,0.0,1.0,"['monizzzzl', 'thank', 'shar', 'hop', 'sav', 'flav', 'enjoy', 'sweet', 'sav']",14.0,2018.0
1926,@OG_Destiiny Sounds good to us Des! We are always craving the opportunity to see more of you. :),18,1,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['ogdestiiny', 'sound', 'good', 'us', 'des', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
1927,@aarongonzalez You are making us hungry Aaron!,18,1,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['aarongonzalez', 'mak', 'us', 'hungry', 'aaron']",14.0,2018.0
1928,@mxrandas That’s cool! Sounds like you have great taste! :),18,1,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['mxrandas', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
1929,@ClayBrown4 Sounds like you’re livin’ the dream Clay! :),18,2,2,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['claybrown', 'sound', 'lik', 'yo', 'livin', 'dream', 'clay']",14.0,2018.0
