,text,re,fav
329,"['that', 'enough', 'peanut', 'gallery', 'httpstcopvuecpqeea']",76,614
330,"['log', 'soc', 'med', 'doesnt', 'immedy', 'see', 'funny', 'mem', 'pict', 'anim', 'httpstcoccbamnzj']",274,878
331,"['sometim', 'got', 'ta', 'enjoy', 'scenery', 'httpstcoqeteolqgqy', 'httpstcobluuvgbvp']",242,1166
332,"['mom', 'dont', 'spoil', 'dinnerm', 'httpstcoqljqqu']",228,1172
333,"['teach', 'say', 'test', 'tak', 'hom', 'httpstcorjszli']",53,323
334,"['talklikeapirateday', 'lif', 'httpstcojtjugv']",59,284
335,"['mak', 'awkward', 'ey', 'contact', 'pretend', 'look', 'someth', 'els', 'httpstcoyilkczjcd']",236,921
336,"['whoop', 'httpstcokdpgtnnm']",205,856
337,"['sometim', 'smil', 'yo', 'fac', 'corey', 'klub', 'httpstcodsshmzqgin']",352,985
338,"['happy', 'birthday', 'mrlapara', 'bal', 'httpstcoegjflqiyi']",126,651
339,"['group', 'chat', 'way', 'lit', 'saturdaymorn', 'httpstcoungyqpfzre']",416,1455
340,"['mak', 'believ', 'youv', 'got', 'httpstcouylplng']",529,1420
341,"['cleveland', 'right', 'httpstcoitkdxm']",1826,4499
342,"['tan', 'roark', 'bat', 'av', 'dragonf', 'cur', 'httpstcocwlwcwulk']",33,202
343,"['thank', 'off', 'mak', 'trend', 'thumb', 'guy', 'httpstcoqnyfpmvzs']",81,338
344,"['teach', 'look', 'awayn', 'httpstcotxkoobxyaf']",150,603
345,"['minim', 'dont', 'gnaw', 'kitty', 'lov', 'stroke', 'httpstcocxptyuxens']",133,694
346,"['watch', 'screen', 'tim', 'lif', 'httpstcobqxukytmc']",29,169
347,"['someon', 'start', 'tweet', 'spoil', 'hav', 'caught', 'yet', 'httpstcoedpxynau']",100,420
348,"['first', 'tim', 'watch', 'six', 'sens', 'httpstcoatgzgxrt']",34,180
349,"['maxscherz', 'us', 'trick', 'filthy', 'httpstcoofxlnpvcjb']",151,607
350,"['suspend', 'might', 'sur', 'httpstcokltncnayyj']",55,362
351,"['precy', 'httpstcoocbvbnn']",201,1012
352,"['batflip', 'ful', 'earn', 'httpstcoaityxwzlf', 'httpstcormejcvfi']",39,204
353,"['play', 'tre', 'httpstcorksmxvem', 'httpstcokuzrcrelga']",97,501
354,"['train', 'leav', 'show', 'httpstcollakvjg']",112,672
355,"['someon', 'tel', 'suspend', 'long', 'httpstcofjfnlgxid']",1139,4099
356,"['try', 'escap', 'respons', 'lik', 'httpstcouxjvvemtmg']",754,1778
357,"['jaw', 'mus', 'play', 'httpstcosgzjknvq']",148,631
358,"['clinch', 'season', 'off', 'upon', 'us', 'httpstcouyduexmzek']",35,287
359,"['hard', 'enough', 'fac', 'max', 'yo', 'ready', 'httpstcouvmzfkz']",145,440
360,"['mooky', 'mak', 'new', 'friend', 'httpstcorpwzcutwfc']",18,133
361,"['chant', 'httpstcokopdrqfwad']",178,820
362,"['flash', 'leath', 'kick', 'httpstcokburbahix']",98,516
363,"['pitch', 'fram', 'point', 'httpstcoavejecuu']",574,1965
364,"['baseballdog', 'com', 'shap', 'siz', 'httpstcocbcqqxogbf']",192,918
365,"['snow', 'con', 'anyon', 'httpstcoahnerlax', 'httpstcopqhckuuk']",44,163
366,"['wel', 'mayb', 'nobody', 'saw', 'httpstcohtdfmto']",594,1992
367,"['hanley', 'hero', 'httpstcoqsspjcfka', 'httpstcoltnsarx']",45,215
368,"['read', 'syllabusclass', 'attend', 'enco', 'requir', 'httpstcospyosrci']",701,2313
369,"['see', 'touch', 'filthy', 'httpstcoxomnzrwgzw']",100,506
370,"['gum', 'gum', 'gum', 'gum', 'httpstcoueenqhrsxb']",147,531
371,"['firstdayofschool', 'vib', 'httpstcoqyyyjleiwn']",131,581
372,"['summeroh', 'noth', 'muchfirstdayofschool', 'convers', 'httpstcowhzzquet']",131,922
373,"['datdudebp', 'mak', 'start', 'doubl', 'play', 'look', 'effortless', 'cool', 'httpstcomhgfmnnlm']",150,495
374,"['reflex', 'tho', 'httpstcoxwgebnp', 'httpstcojedmbfpn']",49,217
375,"['try', 'avoid', 'end', 'sum', 'lik', 'httpstcotuuuaygq']",942,2583
376,"['nee', 'glov', 'abreg', 'httpstcofazpisaf']",317,1284
377,"['rememb', 'tomorrow', 'part', 'day', 'weekend', 'httpstcoorctccufs']",208,881
378,"['fre', 'hug', 'httpstcodnmdaom']",209,948
379,"['on', 'look', 'httpstcodvfcrq']",112,570
380,"['sil', 'dbet', 'filthy', 'httpstcoltgetkbl']",155,532
381,"['yep', 'kershaw', 'gon', 'na', 'kershaw', 'filthy', 'httpstcoxoqnfal']",240,874
382,"['hey', 'johncen', 'httpstcolzrpjwdkn']",105,536
383,"['th', 'in', 'tie', 'gameth', 'want', 'lindorbc', 'plat', 'httpstcohrexaev', 'httpstcoachkyotny']",41,183
384,"['brief', 'mom', 'fear', 'real', 'phon', 'back', 'pocket', 'httpstcolvfycdhpr']",33,154
385,"['stick', 'land', 'httpstcohvjgvhwetb', 'httpstcogywmrwsr']",214,1043
386,"['judg', 'chamb', 'suprem', 'edit', 'httpstcoocuytznb']",315,1120
387,"['joey', 'votto', 'mak', 'day', 'httpstcodgjwfzb']",640,2483
388,"['mak', 'pitch', 'happy', 'httpstcobsqzzoj', 'httpstcoqdfgafjaxz']",320,1805
389,"['every', 'wed', 'receiv', 'im', 'real', 'much', 'danceralso', 'httpstcoxqndupqiu']",369,1369
390,"['ok', 'jonath', 'tim', 'see', 'bath', 'httpstcootbrpfbh']",14,77
391,"['today', 'tim', 'start', 'eat', 'healthierm', 'tomorrow', 'httpstcoheoiphv']",324,928
392,"['bad', 'rajaidaviss', 'first', 'windancerep', 'httpstcogxnqbtff']",109,474
393,"['cub', 'that', 'ev', 'oxford', 'comm', 'httpstcowffaocmex']",22,361
394,"['happy', 'birthday', 'noahsyndergaard', 'httpstcowbpthzvqvr']",102,647
395,"['theon', 'keep', 'get', 'httpstcoeiosegok']",138,725
396,"['jaim', 'fin', 'decid', 'leav', 'cerse', 'httpstcoxpzzdvrb']",349,1159
397,"['sans', 'say', 'lord', 'bael', 'httpstcogbjgrgrv']",335,965
398,"['mad', 'max', 'hasnt', 'miss', 'beat', 'nasty', 'httpstcodggnnwwvfb']",92,485
399,"['gameofthron', 'got', 'us', 'lik', 'httpstcocyybttzgl']",853,2164
400,"['check', 'bal', 'wir', 'filthy', 'httpstcotnilumj']",138,635
401,"['back', 'nick', 'tim', 'httpstcovzpultgzw']",2975,7054
402,"['want', 'dancedog', 'nom', 'anyway', 'httpstcovgwosocc']",272,1104
403,"['bal', 'problem', 'andrelton', 'httpstcokdgrykzwag', 'httpstcomxcgulf']",87,304
404,"['cal', 'bzim', 'machin', 'playersweekend', 'httpstcolpqqxumhpf']",98,430
405,"['tokk', 'arm', 'playersweekend', 'httpstcoitocdoif']",27,131
406,"['playersweekend', 'walkoff', 'httpstcoyyornzddjx', 'httpstcorpbjwx']",31,164
407,"['whoajarriet', 'thing', 'fastbal', 'httpstcocnbzto']",85,511
408,"['theyr', 'gon', 'na', 'lov', 'rhyshoskin', 'phil', 'httpstcondpptpbbi', 'crush', 'httpstcouwovpibvhy']",19,92
409,"['class', 'misdirect', 'httpstcovyudocys']",180,994
410,"['walkoff', 'party', 'sou', 'sid', 'httpstcoqjhzdqw', 'httpstcozbswzpbe']",15,59
411,"['nobody', 'told', 'giancarlo', 'plank', 'long', 'cool', 'httpstcozjgendxwa']",70,431
412,"['lif', 'good', 'miketrout', 'httpstcokxxdlw']",115,670
413,"['swish', 'httpstcoaghbfzrzq']",127,760
414,"['car', 'solareclips', 'httpstcoaiuynob']",454,1408
415,"['sportsm', 'air', 'mlblittleleagueclassic', 'httpstcoqfpwbqmof']",133,625
416,"['avoid', 'gameofthron', 'spoil', 'mlblittleleagueclassic', 'lik', 'httpstcoqdrehou']",67,401
417,"['woog', 'woog', 'woog', 'httpstcofzcntutj']",24,119
418,"['hes', 'fastest', 'kid', 'al', 'httpstcoolqkdgbly']",293,1427
419,"['synchron', 'dab', 'httpstcogtvhtcuky']",353,1620
420,"['wit', 'httpstcosgznrxyb', 'httpstcolrxitg']",214,873
421,"['gparr', 'approv', 'coor', 'field', 'cuisin', 'httpstcortnapiidtx']",51,362
422,"['nev', 'chang', 'httpstcokdgotxjard']",426,1474
423,"['wilmy', 'ste', 'bas', 'httpstcowrhdlgul', 'httpstcoyorumcjhic']",25,104
424,"['happy', 'birthday', 'yu', 'httpstcobmxtuehpe']",112,500
425,"['basebal', 'night', 'httpstcosavnmbvlb']",311,1631
426,"['good', 'job', 'joey', 'httpstcoqvrityw']",361,1654
427,"['fair', 'bat', 'httpstcocgdgpf']",676,2836
428,"['majorleagu', 'reflex', 'httpstcommrcmldihe', 'httpstcosjvemgtpg']",449,1396
429,"['im', 'excitedand', 'cant', 'hid', 'itim', 'los', 'control', 'think', 'lik', 'httpstcokmfeyjnl']",93,471
430,"['wyd', 'joey', 'votto', 'httpstcohidkjhaeb']",308,1411
431,"['ok', 'know', 'someon', 'httpstcoqcvcscq']",554,1907
432,"['dont', 'nee', 'anym', 'httpstcolwjjrvg', 'httpstcozcmoty']",110,422
433,"['wond', 'birthday', 'timtebow', 'httpstcoawbmkkpll']",200,1159
434,"['oh', 'filthy', 'httpstcorsuhjojc']",99,541
435,"['see', 'sal', 'pitch', 'lefthandersday', 'httpstcomkrkkcdsf']",604,2641
436,"['what', 'ev', 'bet', 'foul', 'ballhttpstcoqqzkculry', 'httpstcouxwiplgrb']",116,520
437,"['therivalry', 'effect', 'peoplehttpstcomquxjlndt', 'httpstcohuzdjyzsox']",98,335
438,"['took', 'ahem', 'right', 'engelhttpstcoivdyavzt', 'thing', 'httpstcommfpva']",12,98
439,"['adr', 'got', 'httpstcoukcbwinqv']",179,783
440,"['shouldnt', 'yu', 'mound', 'httpstcortmlosgr']",165,854
441,"['way', 'end', 'bal', 'gam', 'astevenson', 'httpstcowjlbvudfq', 'httpstcohhhazkjyx']",45,147
442,"['got', 'ta', 'tel', 'wait', 'outfield', 'grass', 'spongy', 'httpstcojsaykqdrg']",274,1206
443,"['extr', 'extr', 'read', 'httpstcoafnmeedlxp', 'httpstcouxhoioyht']",14,108
444,"['wait', 'minut', 'let', 'run', 'back', 'httpstcompkxolng']",213,841
445,"['friend', 'goofin', 'around', 'httpstcomuqefvfg']",178,866
446,"['find', 'get', 'ic', 'cream', 'gam', 'httpstcogzrhlohvf']",28,207
447,"['unhit', 'saleaway', 'httpstcotasecqbo']",170,686
448,"['outof', 'cat', 'pol', 'mad', 'tweet', 'say', 'every', 'day', 'internationalcatday', 'httpstcounjkrkn']",83,294
449,"['internationalcatday', 'everyon', 'httpstcocdilkfxs']",281,873
450,"['birthday', 'boy', 'get', 'hit', 'styl', 'httpstcobdrgzvwgp', 'httpstcokqrzpebzj']",45,229
451,"['miketrout', 'collect', 'th', 'hit', 'th', 'birthday', 'httpstcoauvqfcsx']",289,1349
452,"['get', 'javy', 'httpstcogbesnvc', 'httpstcotyiskefib']",38,218
453,"['adam', 'lind', 'oh', 'clutch', 'httpstcobruwzvgn', 'httpstcojvzpbodj']",44,179
454,"['fil', 'mad', 'max', 'httpstcohrmfrp']",142,713
455,"['thumb', 'birthday', 'yo', 'real', 'real', 'good', 'basebal', 'httpstcoctqlkmfioh']",210,1172
456,"['watch', 'replay', 'codybel', 'latest', 'hom', 'run', 'lik', 'httpstcoargzqrfxuh']",155,793
457,"['team', 'top', 'httpstcoldlhtcv']",57,262
458,"['lady', 'gentlem', 'tonight', 'top', 'ten', 'list', 'peopl', 'act', 'want', 'sit', 'next', 'gam', 'httpstcohkyhclilt']",100,488
459,"['shift', 'barehanddegr', 'difficul', 'high', 'httpstcogjgqocnzpu']",116,583
460,"['pur', 'fil', 'httpstcorkgbcaacw']",56,266
461,"['reflex', 'though', 'httpstcokaipwc', 'httpstcoxyvyfvusb']",77,373
462,"['got', 'ta', 'tak', 'car', 'start', 'pitch', 'httpstcoxsrglvxq']",189,1027
463,['httpstcoqhykejz'],149,743
464,"['cant', 'runnin', 'bharp', 'httpstconrcrqtizba']",325,1085
465,"['batflip', 'strong', 'singl', 'httpstcotkxgkyqd', 'httpstcovilmhgsomf']",113,556
466,"['go', 'dj', 'that', 'dj', 'httpstcoqrghqdyfz', 'httpstcofpvozazesu']",32,220
467,"['alway', 'stick', 'httpstcocrpqogtrza', 'httpstcotlhoscu']",175,547
468,"['yu', 'cant', 'touch', 'httpstcotwjxleqpb']",402,1244
469,"['arizon', 'bobsl', 'team', 'httpstcoortzkzp']",506,2069
470,"['yady', 'molinuh', 'uh', 'httpstcodhpxqx']",88,339
471,"['going', 'friend', 'hous', 'mom', 'fin', 'din', 'httpstcocruyelerr']",338,960
472,"['anyth', 'goe', 'walkoff', 'party', 'httpstcoewbpfywg', 'httpstcoduvmbatdq']",156,794
473,"['today', 'httpstcokrwtbya', 'httpstcokmitqzoqp']",61,329
474,"['warm', 'austin', 'jackson', 'httpstcoaxzfurlx', 'httpstcoybzxalxw']",1034,2656
475,"['noth', 'lik', 'start', 'week', 'walkoff', 'httpstcopvicffvlg', 'httpstcoxkdyypqkk']",12,54
476,"['real', 'already', 'august', 'httpstcoabplvlnnp']",717,1835
477,"['pinpoint', 'control', 'klaythompson', 'httpstcoyyianiil']",54,381
478,"['sometim', 'doesnt', 'pretty', 'get', 'job', 'don', 'httpstcojnsovn']",21,204
479,"['mookiebet', 'mov', 'httpstcocjvozepm']",303,1175
480,"['king', 'felix', 'giv', 'mr', 'due', 'beltrek', 'httpstcovsmtbbcj']",227,909
481,"['markellef', 'find', 'strike', 'zon', 'nee', 'trusttheprocess', 'httpstcozyvzafevq', 'httpstcozlevww']",44,228
482,"['kfarm', 'bigleagu', 'debut', 'try', 'tak', 'jersey', 'httpstcoqgpcgdsphv']",100,386
483,"['clos', 'httpstcogqnjrkssdq']",1119,2622
484,"['three', 'hom', 'catchthecutch', 'sunday', 'httpstcotkrxqkn', 'httpstcoucooqxxrm']",97,525
485,"['elvisandrusss', 'lov', 'beltrek', 'httpstcognmpmb']",138,686
486,"['know', 'spec', 'mom', 'nobody', 'touch', 'head', 'beltrek', 'httpstcoslxivucd']",308,1227
487,"['off', 'beltrek', 'httpstcovaeqefm']",396,1504
488,"['wel', 'deserv', 'beltrek', 'httpstcosxujvmawz']",416,1537
489,"['bigsexy', 'flexin', 'em', 'httpstcohprouxy']",68,245
490,"['congr', 'mlb', 'commit', 'emerit', 'bud', 'selig', 'hofwknd', 'httpstcoqfizawbk']",56,307
491,"['hes', 'wick', 'sur', 'bal', 'gon', 'httpstcoifpwuzpl']",175,1121
492,"['unus', 'lov', 'anyon', 'httpstcoivdazmgzxc']",24,150
493,"['dont', 'answ', 'text', 'theyr', 'act', 'group', 'chat', 'httpstcoxegxjbc']",449,1667
494,"['larg', 'fath', 'alway', 'bring', 'swag', 'httpstcoenaanuvxv']",153,762
495,['httpstcogjzuhsoyja'],108,567
496,"['typ', 'corey', 'klub', 'httpstcoprochpvgd']",91,459
497,"['im', 'king', 'world', 'httpstcoznlcehhbj']",40,180
498,"['mayb', 'on', 'saw', 'httpstcovwqxdxojf']",157,485
499,"['let', 'party', 'begin', 'httpstcoyzgxtrgo', 'walkoff', 'httpstcowllzeei']",19,97
500,"['im', 'going', 'back', 'dent', 'thejudg', 'httpstcogtcubdzvu']",589,2134
501,"['real', 'two', 'hit', 'beltrek', 'httpstcobzkfrvuh']",355,1593
502,"['yo', 'born', 'eat', 'sleep', 'breath', 'basebal', 'httpstcomhakuxmm']",299,1065
503,"['bharp', 'already', 'crush', 'thursday', 'httpstcooulqsnjhfu']",220,919
504,"['first', 'mlb', 'hom', 'someth', 'ymoncad', 'httpstcoildsdxy', 'httpstcoefugjhua']",162,532
505,"['gam', 'yo', 'watch', 'end', 'choos', 'anoth', 'httpstcowrqfnms']",16,94
506,"['saf', 'first', 'httpstcotnxwxgd', 'httpstcostshh']",113,380
507,"['pat', 'pend', 'httpstcowpjjedt']",95,388
508,"['hom', 'littl', 'helphttpstcoigqmoivg', 'httpstcohqfnwcis']",79,294
509,"['madison', 'bumgarn', 'soft', 'sid', 'httpstcojyudxvuzl']",47,349
510,"['max', 'shirtz', 'httpstcowarmlvvfha']",358,1432
511,"['bas', 'hitget', 'ithttpstcotkeczm', 'httpstcoqlfiulfaei']",44,206
512,"['lik', 'catch', 'lov', 'bubblehttpstcoicrrmzaf', 'httpstcokzcjhoiect']",477,1303
513,"['admir', 'work', 'lik', 'httpstcoozzbeqexdz', 'httpstcorzlhdarib']",111,530
514,"['mondaymot', 'httpstcoonotuilmr']",129,544
515,"['belt', 'ant', 'httpstcoyfcnrnufko', 'httpstcoljehinxu']",139,544
516,"['think', 'tweet', 'fir', 'first', 'reply', 'delet', 'httpstcomrjigadu']",229,1211
517,"['miketrout', 'hit', 'on', 'right', 'liv', 'room', 'httpstcoenvyrqzbp']",329,1195
518,"['holy', 'relay', 'batm', 'httpstcokywiacpp', 'httpstcoglhmqdlhui']",128,523
519,"['ev', 'car', 'got', 'httpstcononisnewei']",49,172
520,"['someon', 'ask', 'want', 'pizz', 'wing', 'httpstcoiwsimhfla']",296,949
521,"['rt', 'mlb', 'wel', 'that', 'fair', 'httpstcowhdezl']",162,0
522,"['hat', 'chrisarcher', 'httpstcoalnprxplvz']",41,236
523,"['mvp', 'froz', 'know', 'nasty', 'httpstcoyxsoumj']",324,1293
524,"['clintfrazy', 'real', 'go', 'get', 'httpstcootptbslz', 'httpstconqbbldoil']",118,399
525,"['nationaljunkfoodday', 'got', 'us', 'lik', 'httpstconbwxgkxwf']",388,1004
526,"['also', 'com', 'yo', 'least', 'expect', 'httpstcoliinezkj']",209,871
527,"['basebal', 'gre', 'elud', 'httpstcoenxkyojujv']",196,627
528,"['salvadorperez', 'wouldnt', 'run', 'might', 'run', 'httpstcookjcungygw', 'httpstcoyqfqaunl']",116,481
529,"['buckl', 'httpstcoygsueihmk']",65,348
530,"['happy', 'birthday', 'on', 'nastiest', 'pitch', 'gam', 'steph', 'strasburg', 'httpstcojzxsckhti']",41,227
531,"['lit', 'raiseit', 'httpstcozxdqeogw']",439,1502
532,"['stick', 'land', 'httpstcovbfbckann']",45,220
533,"['youv', 'wait', 'paty', 'year', 'nationalhotdogday', 'httpstcoinasydmb']",194,570
534,"['keep', 'hear', 'blockbust', 'miss', 'child', 'httpstcoulrvdjsd']",54,298
535,"['kershaw', 'kershaw', 'thing', 'httpstcozhsiehrxk']",178,447
536,"['batflip', 'becom', 'musc', 'mem', 'httpstcodiruzxche', 'httpstcobgjdzuwrqi']",66,281
537,"['pleas', 'seat', 'httpstcoqefkaesn']",862,2237
538,"['bigsexy', 'back', 'httpstcouwdgqlm']",438,1629
539,"['mstrooo', 'let', 'know', 'hes', 'rhythm', 'httpstcovptonbedsz']",435,1649
540,"['worldemojiday', 'httpstcokwewroskl']",125,576
541,"['wal', 'problem', 'jackiebradleyjr', 'httpstconkcqwgvly']",130,413
542,"['mak', 'perfect', 'ingam', 'snacknationalicecreamday', 'httpstcosovihld']",179,914
543,"['dog', 'lov', 'itnationalicecreamday', 'httpstcobkldzc']",56,232
544,"['wear', 'glov', 'protect', 'handnationalicecreamday', 'httpstcokbdqzmxuf']",10,69
545,"['delicy', 'nationalicecreamday', 'httpstcozdgdyjei']",241,779
546,"['could', 'bet', 'saturday', 'night', 'walkoff', 'httpstcoqatuarrz', 'httpstcoiqdtgthy']",59,315
547,"['hit', 'certain', 'didnt', 'miss', 'madison', 'bumgarn', 'httpstcobyiqsuu']",104,505
548,"['tim', 'tim', 'everyon', 'nee', 'channel', 'in', 'rept', 'httpstcoxdlokpmoj']",1051,2602
549,"['dodg', 'ev', 'know', 'los', 'httpstcodinkcysg', 'httpstcofcmvjppsx']",319,913
550,"['lov', 'autumn', 'acorn', 'long', 'run', 'warn', 'track', 'httpstcoolsiqemas']",202,848
551,"['wel', 'hey', 'httpstcolmtmtowr']",56,259
552,"['basebal', 'com', 'back', 'youv', 'got', 'fridayfeel', 'httpstcowrzjqoxom']",222,632
553,"['mlb', 'back', 'tonight', 'httpstcoiiuoclwug']",427,1547
554,"['liv', 'lookin', 'yadimolin', 'birthday', 'httpstcoqvnyla']",104,484
555,"['check', 'tonight', 'mlb', 'schedule', 'httpstcocloviicjv']",386,1270
556,"['hey', 'codybel', 'birthdaythought', 'httpstcolpyalko']",373,1754
557,"['cant', 'on', 'cant', 'on', 'nationalfrenchfryday', 'httpstcozshxvrwgo']",523,1527
558,"['basebal', 'back', 'tomorrow', 'httpstcoolztjbba']",708,2617
559,"['swerethebestbecaus', 'juny', 'httpstcoknpgtomxxe']",384,1354
560,"['day', 'without', 'basebal', 'httpstcoacpote']",548,1764
561,"['lif', 'good', 'yo', 'chevrolet', 'asg', 'mvp', 'win', 'httpstcobqmxwmqqfm']",20,194
562,"['know', 'thejudg', 'ready', 'tonight', 'youwatch', 'asg', 'pm', 'et', 'mlbonfox', 'httpstcoybhpdrmc']",86,387
563,"['bryc', 'bryc', 'wear', 'asgredcarpet', 'httpstcooiazjbjl']",133,685
564,"['youv', 'got', 'ta', 'cool', 'somehowtmobl', 'hrderby', 'httpstcoisimvpgua']",417,1338
565,"['thejudg', 'know', 'ceil', 'roof', 'tmobl', 'hrderby', 'pm', 'et', 'espn', 'httpstcoanroxgef']",139,417
566,"['elgarysanchez', 'ak', 'krak', 'com', 'toptmobl', 'hrderby', 'httpstcopjlemvz']",79,315
567,"['bour', 'get', 'hom', 'crowd', 'feettmobl', 'hrderby', 'httpstcopnuwhxgrgn']",44,181
568,"['chucknazty', 'tak', 'overtmobl', 'hrderby', 'httpstcotzuhniumhh']",44,270
569,"['letitsano', 'sanomiguel', 'tmobl', 'hrderby', 'httpstcopfbtdyurg']",37,152
570,"['mooos', 'chant', 'nighttmobl', 'hrderby', 'httpstcokskhzqhu']",63,214
571,"['codybel', 'ste', 'spotlighttmobl', 'hrderby', 'httpstcovbyuut']",387,1527
572,"['allr', 'thejudgetmobl', 'hrderby', 'httpstcoixjojlvu']",232,572
573,"['giancarlo', 'defend', 'titletmobl', 'hrderby', 'httpstcoglafm']",92,402
574,"['what', 'box', 'harp', 'underarmo', 'httpstcoeafqchwww']",52,310
575,"['bharp', 'harp', 'httpstcoloahneu']",137,625
576,"['touch', 'filthy', 'httpstcovfpbuiwkb']",131,478
577,"['httpstcomgmqlqms', 'httpstcopqhwcbqr']",12,105
578,"['nev', 'get', 'old', 'httpstcodzpjpdl']",381,1113
579,"['watch', 'gameofthron', 'httpstcoolnkeutzp']",151,584
580,"['plain', 'filthy', 'mstrooo', 'httpstcokiesklcjw']",1815,3893
581,"['jump', 'jump', 'get', 'httpstcojomk', 'httpstcoyjdxpilo']",183,591
582,"['drop', 'respons', 'caus', 'weekend', 'lik', 'httpstcodvibjjhgb']",368,1083
583,"['claytonkersh', 'also', 'ac', 'peanut', 'gallery', 'httpstcozqrlwzw']",324,1239
584,"['learn', 'walkoff', 'vib', 'young', 'httpstcoyuimvruwa']",15,101
585,"['fair', 'maxscherz', 'fair', 'httpstcorjtkwdbsrp']",226,1033
586,"['happy', 'th', 'birthday', 'manny', 'machado', 'giv', 'us', 'gift', 'gif', 'httpstcoikykgnpo']",275,941
587,['httpstcopgftlxkw'],175,730
588,"['walk', 'off', 'july', 'th', 'lik', 'httpstcouqtkasgm']",1371,3062
589,"['get', 'asb', 'httpstcociimss', 'httpstcovgyrbi']",125,342
590,"['wait', 'year', 'today', 'july', 'httpstcoczzfdjfwz']",131,493
591,"['food', 'gon', 'july', 'httpstcofcvhbhhvo']",33,164
592,"['july', 'httpstcokxulwk']",103,506
593,"['nol', 'com', 'httpstcooqojdweee']",647,1833
594,"['bal', 'control', 'httpstcopitedenm', 'httpstcofykoftuxc']",517,1473
595,"['hav', 'got', 'hit', 'year', 'get', 'on', 'night', 'httpstcorxazqgmfs']",140,842
596,"['almost', 'liv', 'httpstcojtxvdd']",158,789
597,"['look', 'httpstcovyrzftse']",175,677
598,"['noth', 'lik', 'midgam', 'snack', 'httpstcokztueveqh']",115,713
599,"['fan', 'ic', 'cream', 'orlando', 'arcia', 'nam', 'writ', 'httpstcoarrcupdv']",376,967
600,"['first', 'mon', 'youv', 'got', 'ta', 'fork', 'rent', 'check', 'httpstcowushquldr']",95,365
601,"['much', 'mov', 'much', 'fil', 'httpstcovniwtchnk']",152,534
602,['httpstcovsceaxnoz'],622,1909
603,"['friend', 'argu', 'ask', 'sid', 'yo', 'httpstcowtvchhfri']",44,209
604,"['know', 'yearold', 'httpstcoiiulwae', 'httpstcofdbpkilti']",410,1244
605,"['yungjoc', 'going', 'ac', 'httpstcoyeloiyi']",405,1459
606,"['got', 'ta', 'get', 'dirt', 'should', 'httpstcoldmyzzmf']",140,569
607,"['alway', 'protect', 'flow', 'httpstcomtbqhmkkl']",466,1673
608,"['pm', 'im', 'gon', 'na', 'go', 'fun', 'friend', 'workm', 'pm', 'httpstcomajjawleb']",470,1214
609,"['think', 'stras', 'feel', 'tonight', 'filthy', 'httpstcogwysxrml']",78,372
610,"['biketoworkdayth', 'count', 'right', 'tito', 'httpstcouqkojedbu']",78,457
611,"['in', 'led', 'httpstcowrlfielqh', 'httpstcoarllvnfh']",7,52
612,"['kid', 'got', 'instinct', 'httpstcoeutylepwlx']",39,193
613,"['someon', 'say', 'nationalsunglassesday', 'bharp', 'httpstcogczritsm']",56,232
614,"['lindorbc', 'know', 'day', 'nationalsunglassesday', 'httpstcooxyvjzukuz']",80,430
615,"['rt', 'mlb', 'funlet', 'tomorrow', 'httpstcorodcn']",169,0
616,"['dant', 'lik', 'nobody', 'watch', 'httpstcobeyymbxf']",176,808
617,"['basebal', 'mov', 'lik', 'filthy', 'httpstcotwanpaop']",279,873
618,['httpstcolfzjcgwqi'],138,733
619,"['div', 'birthday', 'celebr', 'lik', 'httpstcoxoqazckika']",52,241
620,"['flip', 'derek', 'jet', 'birthday', 'httpstcozwiimwrg']",384,1200
621,"['closerswhorak', 'httpstcoziifenqtz']",120,409
622,"['didig', 'doesnt', 'skimp', 'celebr', 'ev', 'requir', 'heavy', 'lift', 'httpstcobzupkqajkz']",179,634
623,"['chok', 'someon', 'told', 'arizzo', 'httpstcornklosy']",199,1426
624,"['groovy', 'httpstcolfxzxyyh']",18,103
625,"['claytonkersh', 'trademark', 'fil', 'httpstcoboqbrmusu']",336,1053
