,text,re,fav
871,"['wendybutch', 'mylond', 'hom', 'gard', 'yacht', 'spac']",0,0
872,"['justtweetdaniel', 'twenty', 'past', 'someth', 'orang', 'juic', 'oclock']",0,0
873,"['whoiscl', 'could', 'play', 'fiv', 'trumpet']",0,1
874,"['abdulraufaby', 'doubl', 'whammy']",0,1
875,"['littlewxrry', 'forecast', 'ultim', 'weatherlov', 'robot', 'acc', 'upd', 'wheth', 'cold', 'hot']",0,1
876,"['jasperbunny', 'try', 'bradford', 'keighley', 'us', 'spac', 'plac']",0,1
877,"['catamej', 'read', 'shout']",0,1
878,"['adlynch', 'snow', 'com', 'russ', 'lov']",0,1
879,"['janst', 'nevermind', 'aethelr', 'unready', 'jan', 'font', 'knowledg']",0,0
880,"['joycesuzan', 'nic', 'round', 'fourteen', 'lay', 'enough', 'suzan']",0,0
881,"['lucylexislawton', 'ahhhhh']",0,1
882,"['greeneyedl', 'briecipit']",0,0
883,"['bgbaz', 'los', 'pol', 'bear']",0,0
884,"['lucyrlulu', 'wed', 'guess', 'top']",0,0
885,"['leethelad', 'itvhub', 'wel', 'cut', 'deal', 'lee', 'let', 'watch']",1,1
886,"['carlyg', 'thank', 'car', 'yo', 'bet', 'find', 'fiv', 'flo']",0,0
887,"['juliaemccoy', 'swoon']",0,1
888,"['janst', 'class', 'want']",0,0
889,"['eddiehydek', 'dash', 'snow']",0,0
890,"['adlynch', 'off', 'nam', 'cold', 'sky', 'dust']",0,1
891,"['versatilityh', 'gre', 'know', 'drink', 'stil', 'look', 'tasty', 'black', 'whit']",0,1
892,"['benhawk', 'lik', 'youd', 'lov', 'ben', 'italiun', 'pizzer']",0,2
893,"['binkehlol', 'alway', 'wor', 'try']",0,0
894,"['lucylexislawton', 'could', 'mov', 'sou', 'instead', 'antarctic']",0,1
895,"['shillington', 'ask', 'tim', 'went', 'log', 'flum', 'three', 'four', 'teen', 'mut', 'ninj', 'turtl']",0,0
896,"['keeeaw', 'wev', 'got', 'box', 'skateboard', 'pretty', 'cool']",0,0
897,"['becky', 'lauracreav', 'unless', 'yo', 'bank', 'saf']",0,0
898,"['janst', 'know', 'inv', 'id', 'peopl', 'want']",0,0
899,"['emwithm', 'awoof']",0,0
900,"['poppygaunt', 'plenty', 'hug', 'at', 'trick', 'poppy']",0,2
901,"['eilidhd', 'long', 'cairo', 'though']",0,1
902,"['benhawk', 'gre', 'thing', 'twit', 'chat', 'cool', 'peopl', 'lik', 'ben', 'extrem', 'prec', 'charact', 'count', 'httpstcoyocfwmu']",0,1
903,"['greeneyedl', 'yep', 'that', 'eith', 'snow', 'gig', 'parmes', 'grat', 'right']",0,0
904,"['whoiscl', 'must', 'gre', 'tickl']",1,5
905,"['versatilityh', 'yo', 'tor', 'mak', 'drink', 'twoleg', 'unhairy', 'dog', 'ak', 'hum', 'mind', 'heard', 'httpstcoaeqotbrc']",1,1
906,"['ftvm', 'asd', 'wel', 'that', 'ev', 'bet', 'jam']",0,1
907,"['lisadurbin', 'tap', 'calculatornod', 'know']",0,1
908,"['callikitson', 'httpstconnbqtb']",0,1
909,"['dawsonyweb', 'want', 'build', 'tweetm']",0,2
910,"['sarahdang', 'look']",0,1
911,"['keeeaw', 'borrow', 'lik']",0,1
912,"['omgimsu', 'busy', 'point', 'window']",0,4
913,"['jasperbunny', 'sorry', 'michael', 'thought', 'mayb', 'seat', 'near', 'back', 'emerg', 'door', 'extr', 'leg', 'room']",0,0
914,"['myocdw', 'youv', 'got', 'mak']",0,1
915,"['studyschooluk', 'giyireland', 'excel', 'work', 'everyon', 'excit', 'see', 'grow', 'goe']",0,0
916,"['lauracreav', 'becky', 'adv', 'calend', 'door']",0,5
917,"['fingap', 'hey', 'neighbo']",0,1
918,"['carryyarncaro', 'yo', 'crafty', 'that']",0,1
919,"['eppieshepherd', 'plu', 'yo', 'already', 'shepherd']",0,1
920,"['janst', 'begin', 'look', 'lot', 'lik', 'aust', 'christmas']",0,0
921,"['wjannw', 'hang', 'stock', 'wal']",0,0
922,"['wickedhandzz', 'hej']",0,0
923,"['whoiscl', 'must', 'lot', 'fing']",1,2
924,"['watsondawn', 'gre', 'tast', 'gre', 'sens', 'humo', 'that', 'dawn', 'alright']",0,1
925,"['phynkcr', 'let', 'us', 'rephras', 'begin', 'look', 'lot', 'lik', 'christmas', 'card']",0,0
926,"['tmckinnin', 'youd', 'best', 'tel', 'sky']",0,0
927,"['harryjm', 'begin', 'look', 'lot', 'lik', 'christmas', 'strand']",0,1
928,"['ftvm', 'asd', 'jampack', 'jam']",0,1
929,"['dundotweet', 'hop', 'that', 'therm', 'bikin']",0,1
930,"['callikitson', 'man']",0,1
931,"['emwithm', 'sur', 'that', 'scot', 'dant', 'someth', 'els', 'best', 'ask']",0,1
932,"['lisadurbin', 'many', 'lis', 'prob', 'nee', 'sev', 'tim', 'many']",0,0
933,"['point', 'window', 'would', 'look', 'snow', 'everyon']",93,356
934,"['fairyscy', 'would', 'mind', 'chang', 'tyr']",0,1
935,"['malekjens', 'that', 'spirit', 'malek', 'show', 'who', 'boss']",0,0
936,"['mehn', 'giant', 'bubbl', 'tiny', 'pallet']",0,0
937,"['hhannac', 'lik', 'hear']",0,1
938,"['robiguess', 'pardon', 'sound', 'lik', 'yo', 'wear', 'muffl']",0,1
939,"['alantowl', 'noth', 'cant', 'handl', 'al']",0,0
940,"['thebeaversp', 'nev', 'jok']",0,0
941,"['hellenbach', 'two', 'pair', 'sock', 'ord', 'day']",0,1
942,"['jasperbunny', 'myst', 'spac', 'plac', 'speak', 'michael']",0,0
943,"['moonbeamfairy', 'giyireland', 'happy', 'grow']",0,0
944,"['famousfo', 'knttwt', 'sound', 'lik', 'knight', 'wool', 'armo', 'answ', 'quest', 'carolyn', 'wev', 'httpstcoxjfxphkaz']",0,2
945,"['alexdsvaugh', 'hop', 'youv', 'got', 'heat']",0,0
946,"['juliaw', 'oo']",0,0
947,"['socialmktguk', 'spot', 'debby']",0,0
948,"['mattn', 'lizzypowel', 'mat', 'beon', 'withoh']",0,2
949,"['susenorm', 'coopukfood', 'sens']",0,1
950,"['shenot', 'forstersmith', 'styl', 'icon', 'lot']",0,2
951,"['gtcmissmander', 'davidjowl', 'sorry', 'miss', 'wel', 'pass', 'team', 'pleasedontgiveusdet']",0,1
952,"['wfairchild', 'starbucksuk', 'alway', 'go', 'appl', 'juic', 'get', 'someth', 'diff', 'tim']",0,1
953,"['begin', 'look', 'lot', 'lik', 'christmas']",153,662
954,"['colinshow', 'lay', 'spong', 'lik', 'trifl']",0,0
955,"['wickedhandzz', 'aloh']",0,0
956,"['ftvm', 'asd', 'that', 'top', 'draw', 'smoothy', 'tet', 'yo', 'play']",0,1
957,"['blenheimcdp', 'pleas', 'guy', 'keep', 'good', 'work']",0,1
958,"['responsem', 'lov', 'hear', 'youv', 'enjoy', 'drink', 'grown', 'voic', 'recommend', 'stick', 'serv', 'httpstcogaslhhul']",0,1
959,"['hjpaxton', 'hop', 'rememb', 'morn', 'heath']",0,1
960,"['kerrylou', 'start']",0,1
961,"['ankebodzin', 'mrsxxv', 'prob', 'mak', 'work', 'theyr', 'busy', 'class', 'bicyc']",0,2
962,['doubl'],25,303
963,"['weath', 'upd', 'bright', 'chil', 'lik', 'einstein', 'ic', 'bath']",97,357
964,"['jadeanouk', 'peckhamplex', 'biggest', 'big', 'up', 'belong', 'though', 'jad']",2,2
965,"['mikehamberg', 'thank', 'get', 'touch', 'mik', 'bottl', 'easy', 'recyc', 'carton', 'cur', 'on', 'us', 'httpstcohshzuajkl']",0,1
966,"['smachiavel', 'prob', 'didnt', 'hardy', 'constitut', 'though']",0,1
967,"['fergusbod', 'dontletthatstopyouwesuredont']",0,0
968,"['orthopodreg', 'httpstcoraoblxb']",1,3
969,"['louisemil', 'must', 'loophol', 'expert', 'com']",0,0
970,"['naimaknow', 'giv', 'coupl', 'month', 'itl', 'hot', 'youl', 'see']",0,1
971,"['sarahbusby', 'know', 'lif', 'could', 'tak', 'richmond', 'melbourn', 'somewh', 'els']",0,1
972,"['yourmatepotato', 'hey', 'potato', 'wev', 'got', 'cav', 'div', 'club', 'mom', 'chees', 'club', 'l', 'httpstcosssllmkl']",0,0
973,"['louisapow', 'certain', 'louis', 'express', 'sup', 'market', 'onthego', 'bit', 'big', 'on', 'prob', 'httpstcoghcrzsbvjh']",0,1
974,"['davidjowl', 'gtcmissmander', 'allthecatvideo']",1,2
975,"['ankebodzin', 'mrsxxv', 'mak', 'holiday', 'whenev', 'want', 'drink']",0,1
976,"['scuffedmik', 'yo', 'brav', 'man', 'mik', 'wel', 'let', 'lab', 'coat', 'lot', 'know', 'youd', 'lik', 'us', 'start', 'crank', 'scovil']",1,1
977,"['imonpcinp', 'that', 'bravery']",0,0
978,"['matthewd', 'thesundaytim', 'ah', 'ye', 'anoth', 'coupl', 'techn', 'littl', 'road', 'bump', 'nee', 'iron']",0,0
979,"['carawev', 'bit', 'low', 'sid', 'car', 'might']",0,1
980,"['mixolyd', 'unless', 'lay', 'lav', 'prob', 'enough']",0,0
981,"['giyireland', 'northburyschool', 'said']",0,0
982,"['sarahmalon', 'exceiv']",0,2
983,"['falloutby', 'told', 'oh', 'wait']",0,0
984,"['smachiavel', 'put', 'import', 'second', 'rul', 'research']",0,1
985,"['fergusbod', 'tak', 'tim', 'pract', 'bit', 'lik', 'snook', 'less', 'green', 'felt']",0,0
986,"['misslilymoon', 'twin', 'pyongyang']",0,2
987,"['lulubellrun', 'good', 'sav']",0,2
988,"['louisemil', 'yo', 'lawy', 'chant', 'lou']",0,0
989,"['orthopodreg', 'inkl', 'would']",1,1
990,"['woodloung', 'someon', 'must', 'don', 'crack', 'job', 'bring', 'andrew']",0,0
991,"['dogoodbrentwood', 'wel', 'put', 'word', 'brentwood']",0,1
992,"['sarahbusby', 'next', 'tim', 'near', 'richmond', 'wel', 'try', 'let', 'know', 'hop', 'youl', 'somewh', 'near', 'richmond']",0,0
993,"['ainomariam', 'sorry', 'hear', 'aino', 'sound', 'lik', 'ov', 'bottl', 'machin', 'could', 'mess', 'helloinnocentdr', 'httpstcoinoaxcnris']",0,0
994,"['bcsgranny', 'didnt', 'get', 'chant', 'visit', 'park', 'good', 'excus', 'us', 'com', 'back', 'tim']",0,1
995,"['lincwav', 'also', 'wor', 'say', 'bottl', 'mad', 'least', 'recyc', 'plast', 'ap', 'httpstcosdtrlsdh']",0,1
996,"['lincwav', 'thank', 'get', 'touch', 'lin', 'goal', 'mak', 'pack', 'sustain', 'poss', 'alw', 'httpstcohwpoxdam']",0,0
997,"['nemjam', 'wel', 'pitch', 'next', 'market', 'meet', 'mayb', 'offpeak', 'ticket', 'ar', 'steep']",0,0
998,"['ciarawalshh', 'wel', 'put', 'word', 'ciar', 'guess', 'yo', 'headlin']",1,11
999,"['bergdahljb', 'wed', 'bet', 'mak', 'theyr', 'pris', 'away', 'mil', 'fash', 'show']",0,0
1000,"['kirstykv', 'wev', 'got', 'fing', 'cross', 'work', 'kirsty', 'doubt', 'tak', 'doubl', 'dos', 'rub', 'tel']",0,1
1001,"['wickedhandzz', 'bonjo']",0,1
1002,"['davidjowl', 'gtcmissmander', 'justtryingtolookbusy']",0,2
1003,"['pierog', 'mean', 'ther', 'plenty', 'room', 'mackerel', 'grow']",0,0
1004,"['fin', 'absolutvodk', 'absolv', 'ide']",0,0
1005,"['askdanlight', 'boxpark', 'oh', 'go']",0,0
1006,"['ankebodzin', 'mrsxxv', 'yo', 'best', 'drop', 'germ', 'friend', 'mess', 'halloinnocentdrinksd', 'yo', 'httpstcoczjfeemqk']",0,2
1007,"['goldy', 'ev', 'guildford', 'youl', 'first', 'know', 'us']",0,1
1008,"['everylilbreez', 'lou', 'nail']",0,1
1009,"['adorablesmudgy', 'ello', 'smudgy', 'keep', 'kitch', 'lot', 'cle', 'ordin', 'hum', 'extraordin', 'hum', 'httpstcovdwocbxvy']",0,0
1010,"['nemomalfoy', 'wel', 'put', 'word', 'cardiff', 'dont', 'worry', 'tonim']",0,0
1011,"['rachlxx', 'day', 'ago', 'sorry', 'miss', 'rach', 'yo', 'ev', 'ladbrok', 'grov', 'youl', 'pop']",0,0
1012,"['danielalex', 'stil', 'us', 'proud', 'germany', 'yo', 'look', 'excus', 'tak', 'holiday']",0,1
1013,"['ceridoyl', 'thank', 'cer', 'certain', 'agend', 'cas', 'ev', 'com', 'handy', 'th', 'digit', 'pi']",1,1
1014,"['getmekek', 'noth', 'get', 'past', 'emm']",0,0
1015,"['sceneltd', 'ageuk', 'project', 'man', 'legend']",0,1
1016,"['adlynch', 'wev', 'hand', 'around', 'country', 'lov', 'get', 'wel', 'sur', 'pass', 'httpstcomopoixsuf']",0,0
1017,"['valenzett', 'dont', 'worry', 'laur', 'wel', 'pass', 'idea', 'onto', 'lab', 'coat', 'lot', 'know', 'theyl', 'dream', 'next']",0,1
1018,"['ohfishcak', 'what', 'verdict']",0,0
1019,"['loopylousp', 'che', 'chloe', 'get', 'chat', 'lov', 'peopl', 'lik', 'mak', 'gre', 'plac']",0,0
1020,"['sallywenham', 'goe', 'want', 'answ', 'noth', 'on']",0,1
1021,"['simontuck', 'tuck', 'answ', 'wont', 'flap', 'arm', 'real', 'hard', 'believ', 'enough', 'trick']",0,1
1022,"['teresa', 'said', 'bet', 'chang', 'thatw', 'lov', 'teres']",1,1
1023,"['beatocsgo', 'yo', 'get', 'nic', 'bal', 'thing', 'that', 'aw', 'lot', 'coast', 'youv', 'got']",0,0
1024,"['bodyworkstudio', 'thank', 'feedback', 'tanj', 'wel', 'sur', 'pass']",0,0
1025,"['protechfut', 'cant', 'tak', 'credit', 'definit', 'tri', 'though']",0,1
1026,"['shanjosephin', 'oh', 'shannon', 'hop', 'youv', 'perk', 'back', 'best', 'today']",0,0
1027,"['findmetheword', 'thesundaytim', 'us', 'hold', 'liquid', 'uhhhwel', 'yo', 'lot', 'bet', 'us']",0,2
1028,"['mrsjennifield', 'thesundaytim', 'flat', 'jenn', 'best', 'bet', 'drop', 'helloinnocentdrinkscouk', 'httpstcormdluqxosh']",0,1
1029,"['wilfingersus', 'thank', 'lot', 'sus', 'gre', 'keep', 'feet', 'ground', 'dont', 'want', 'get', 'big', 'boot']",0,0
1030,"['shortnorthern', 'thank', 'lot', 'andre']",0,0
1031,"['burtonalison', 'plan', 'foc', 'drink', 'wel', 'sur', 'put', 'word', 'al']",0,1
1032,"['claresparkl', 'thank', 'clar', 'mean', 'lot']",0,1
1033,"['smccallin', 'swoon', 'next', 'fortnight']",0,0
1034,"['fergusbod', 'try', 'resist', 'drink', 'gre', 'pow']",0,2
1035,"['koalaclumsy', 'on', 'dai', 'eggspress']",0,3
1036,"['andrewdowel', 'thank', 'head', 'andrew', 'real', 'invest', 'bib']",0,0
1037,"['lrucksack', 'thatd', 'clev', 'lot', 'pack', 'team', 'wel', 'sur', 'let', 'know', 'yo', 'fan', 'larry']",0,0
1038,"['catjam', 'thank', 'lot', 'catherin', 'mean', 'much', 'troph']",0,0
1039,"['aishmv', 'thank']",0,0
1040,"['ab', 'thesundaytim', 'ev', 'going', 'get', 'fruitopol', 'ground']",0,0
1041,"['louisemil', 'eat', 'cer', 'spoon']",0,0
1042,"['matthewd', 'thesundaytim', 'two', 'min', 'techn']",0,1
1043,"['misslilymoon', 'wer', 'wint', 'olymp']",0,2
1044,"['lulubellrun', 'invit', 'exact']",0,1
1045,"['mattn', 'lizzypowel', 'trifl', 'dont', 'want', 'get', 'two', 'confus']",0,2
1046,"['falloutby', 'could', 'find', 'way', 'let', 'know', 'ric', 'cook']",0,0
1047,"['urbanelementweb', 'metoff', 'nee', 'car', 'spoil']",1,0
1048,"['smachiavel', 'depend', 'custard', 'mad', 'powd']",0,0
1049,"['greysearos', 'theyr', 'recyc', 'nee', 'push', 'carton', 'fin', 'httpstcoxnifdgwtyr']",0,0
1050,"['lifeandlucy', 'wel', 'try', 'get', 'wardrobebas', 'weath', 'alert', 'soon', 'next', 'tim', 'lucy']",0,1
1051,"['bbeckyys', 'becky', 'giv', 'bear', 'gryl', 'run', 'money']",1,2
1052,"['mrsamyfoxblog', 'two', 'pair', 'mit', 'wouldnt', 'go', 'amiss', 'eith', 'amy']",0,0
1053,"['suru', 'that', 'dec', 'start']",0,1
1054,"['orthopodreg', 'hot', 'chocol', 'round', 'simon']",1,4
1055,"['susenorm', 'that', 'good', 'lay', 'doubl', 'sus']",0,1
1056,"['colinshow', 'norm', 'sweaty']",0,1
1057,"['catherinechisn', 'next', 'stat', 'four', 'passeng', 'get', 'thirteen', 'get']",0,5
1058,"['chippedxbon', 'absolv', 'doubl', 'trashy', 'tel', 'intak']",0,3
1059,"['lisipixiemay', 'doesnt', 'word', 'therm', 'nam', 'prob', 'wor']",0,1
1060,"['teambuildingdog', 'lineup', 'mak', 'glastonbury', 'jeal']",1,1
1061,"['joannehbp', 'wev', 'got', 'back', 'joan', 'gorg', 'green', 'smoothy', 'bananafr', 'cas', 'want', 'on', 'hand']",0,1
1062,"['cyf', 'thesundaytim', 'sur', 'keen', 'cyc', 'off', 'wouldnt', 'mind', 'quick', 'serv']",0,1
1063,"['matthewd', 'thesundaytim', 'that', 'wait']",0,0
1064,"['louisemil', 'import', 'learn', 'top', 'eg', 'spoon']",0,0
1065,"['findmetheword', 'dont', 'tel', 'jam', 'bond']",0,3
1066,"['sarahmalon', 'could', 'wear', 'anym', 'lay', 'ye', 'put', 'four', 'hat', 'sarah']",0,8
1067,"['think', 'numb', 'lay', 'plan', 'wear', 'todaynow', 'doubl']",340,1242
1068,"['richmond', 'today', 'com', 'grab', 'fre', 'sup', 'juic', 'httpstcotqugdxlf']",7,56
1069,"['paddingtonbear', 'darkest', 'peru', 'lov']",0,16
1070,"['giv', 'sup', 'juic', 'angel', 'today', 'com', 'say', 'halo', 'httpstcoghfhkruui']",4,94
1071,"['yvonnenewm', 'drast', 'meas']",0,0
1072,"['katerawl', 'thank', 'com', 'kat', 'gre', 'friday']",0,0
1073,"['esthermelliot', 'fist', 'bump', 'round', 'esth']",0,0
1074,"['fergusbod', 'wel', 'sur', 'pass', 'suggest', 'ferg', 'prom', 'keep', 'act', 'start', 'though']",0,3
1075,"['charliep', 'day', 'bright', 'day', 'bright']",0,0
1076,"['hanpl', 'definit', 'half', 'mark', 'rhon', 'impress', 'googl', 'whol', 'thing', 'rhon', 'martin', 'legend']",0,0
1077,"['paddingtonbear', 'dont', 'worry', 'know', 'moviemak', 'hungry', 'work', 'got', 'fing', 'cross', 'youl', 'next']",0,18
1078,"['yvonnenewm', 'two', 'chant', 'left', 'vonny', 'drast', 'meas', 'drast', 'meas']",0,0
1079,"['stephk', 'step', 'attempt', 'mak', 'tun', 'smoothy']",0,1
1080,"['relaxkid', 'on', 'sup', 'juic', 'paddington']",0,0
1081,"['danieljohnlynch', 'thank', 'lot', 'daniel', 'pra', 'mean', 'much', 'award']",0,1
1082,"['tsentotv', 'funny', 'say', 'on', 'new', 'sup', 'juic', 'cherry', 'raspberry', 'gre', 'mind', 'httpstcoqdaqrjfjq']",0,1
1083,"['michboshoff', 'recyc', 'straw', 'wrap', 'push', 'carton', 'fin', 'pop', 'httpstcoitbcbkmx']",0,0
1084,"['michboshoff', 'thank', 'get', 'touch', 'michel', 'wev', 'look', 'lot', 'altern', 'straws', 'httpstcokmiikxcuy']",0,0
1085,"['th', 'eg', 'spoon', 'rac', 'rd', 'top', 'company', 'work', 'che', 'thesundaytim', 'httpstcovywzcuhkzn']",17,464
1086,"['hanpl', 'go', 'want', 'millionair', 'yo', 'phon', 'friendwho', 'skip', 'gb', 'curl', 'httpstcoruigjk']",0,0
1087,"['tsentotv', 'tim', 'us', 'step', 'plat']",1,1
1088,"['mrsmahoo', 'mylond', 'bargain']",0,0
1089,"['davidmckayyy', 'lot', 'spruce', 'alright']",0,0
1090,"['alexdsvaugh', 'prob', 'hot', 'enough', 'melt', 'glass']",0,1
1091,"['blighternet', 'hop', 'stock', 'last', 'lunch', 'rush', 'matthew', 'dot', 'around', 'bit', 'keep', 'ey', 'peel']",0,0
1092,"['nadinecaroth', 'mylond', 'going', 'abl', 'uns']",0,1
1093,"['njd', 'dont', 'worry', 'nikk', 'wel', 'sur', 'put', 'good', 'word', 'nor']",0,0
1094,"['kathferg', 'mylond', 'thank', 'kath', 'yo', 'on', 'good', 'on']",0,1
1095,"['francesivy', 'lik', 'tast', 'warm', 'hand']",0,0
1096,"['myocdw', 'potato', 'waffl', 'theyl', 'nee', 'least', 'two']",0,1
1097,"['inkedandspeccy', 'mylond', 'clear', 'brought', 'right']",0,1
1098,"['wfairchild', 'starbucksuk', 'youv', 'got', 'top', 'notch', 'tast']",0,1
1099,"['mdarcyquin', 'egal', 'nsquin', 'get', 'stuck', 'lik', 'see']",0,1
1100,"['samgorsty', 'aliceliverpool', 'dont', 'know', 'anyon', 'could', 'ev', 'doubt', 'sam']",0,2
1101,"['mumsinsideout', 'watch', 'toast', 'star', 'think', 'itl', 'pop', 'second', 'surpr', 'pop']",0,2
1102,"['appletreeb', 'calend', 'goe', 'mon']",0,1
1103,"['allygarton', 'next', 'trick', 'reply', 'daught', 'tweet']",0,2
1104,"['paddington', 'sheldon', 'squ', 'lot', 'fre', 'sup', 'juic', 'someon', 'cle', 'us', 'sup', 'marmalad', 'thoug', 'httpstcopwnxbitdm']",10,131
1105,"['wearechoosey', 'someth', 'cam', 'real', 'sorry']",0,1
1106,"['michaellennox', 'get', 'stuck', 'mech', 'half', 'slic', 'get', 'left', 'burn', 'forev']",0,3
1107,"['banerj', 'long', 'absolv', 'googl', 'ye', 'say']",0,1
1108,"['shaunbrianboo', 'thank', 'shaun', 'honest', 'pul', 'scrabble', 'til', 'random', 'writ']",0,0
1109,"['veryberrycosmo', 'sound', 'lik', 'class', 'cas', 'bought', 'flamethrow']",1,6
1110,"['thissadiem', 'wel', 'best', 'giv', 'us', 'shout', 'yo', 'ev', 'ladbrok', 'grov']",0,1
1111,"['michaellennox', 'that', 'cal', 'toast', 'fent']",0,7
1112,"['laurnmerc', 'tommyfus', 'robnewton', 'laur', 'got', 'whol', 'system', 'going']",0,3
1113,"['llinnet', 'forget', 'toast', 'find', 'hour', 'lat']",0,1
1114,"['ltsnyx', 'pleas', 'ar', 'spee', 'boat']",0,1
1115,"['bexbel', 'alway', 'rely', 'rebecc', 'keep', 'thing', 'control']",0,1
1116,"['compmad', 'on', 'person', 'burnt', 'anoth', 'person', 'crispy']",0,2
1117,"['tamarinaros', 'tak', 'sid', 'tamar', 'wev', 'warn', 'befo']",0,1
1118,"['beccanimf', 'dont', 'real', 'maverick', 'us', 'assum', 'stat']",0,1
1119,"['appletreeb', 'clock', 'goe']",0,0
1120,"['hesterfunnel', 'youv', 'alway', 'liv', 'lif', 'burnt', 'edg']",0,1
1121,"['asphyxiapallid', 'empathy', 'alway', 'on', 'strengths']",0,0
1122,"['hggt', 'knew', 'maverick', 'heart', 'janet']",0,1
1123,"['lauracomp', 'mylond', 'bootsuk', 'glad', 'hear', 'laur', 'youl', 'back', 'best', 'tim']",0,1
1124,"['banerj', 'wait', 'til', 'find', 'slic', 'bread']",0,0
1125,"['elaffleck', 'hono', 'privileg', 'third', 'thing']",1,1
1126,"['citoongirl', 'excel', 'work', 'jan', 'nobel', 'priz', 'toast', 'research', 'would', 'definit', 'win']",0,1
1127,"['misscatasticb', 'much', 'dosometim', 'mak', 'rhym']",0,1
1128,"['flickwild', 'lushltd', 'cant', 'talk', 'writ', 'short', 'fict', 'exchang', 'ros', 'gold', 'stiletto']",0,1
1129,"['thissadiem', 'day', 'ago', 'sorry', 'miss']",0,1
1130,"['qunempow', 'miss', 'accompl']",0,0
1131,"['ohbxtty', 'wev', 'got', 'mom', 'betty', 'httpstcoqlocuh', 'alway', 'send', 'spec', 'httpstcoksnewboh']",0,0
1132,"['westsidemum', 'sound', 'lik', 'youv', 'got', 'saf', 'maverick', 'hand']",0,1
1133,"['iamgraceboo', 'afraid', 'going', 'around', 'til', 'midafternoon', 'grac', 'hop', 'pop', 'id', 'snazzy', 'costum']",0,0
1134,"['tomlry', 'wel', 'sur', 'pass', 'birmingham', 'would', 'lik', 'visit', 'tom']",0,0
1135,"['montezuma', 'mystery', 'bread']",0,1
1136,"['tonesibley', 'on', 'loud', 'toast']",0,3
1137,"['zanikafearon', 'midafternoon', 'yo', 'around', 'zanik', 'itd', 'lov', 'see']",0,0
1138,"['matildarei', 'hop', 'thump', 'thursday', 'matild']",0,1
1139,"['dawsonyweb', 'bridg', 'far']",0,1
1140,"['elliemorty', 'indecid', 'el', 'saf', 'warm', 'bread']",0,0
1141,"['happyfamilyhub', 'wait', 'theyl', 'wak', 'afternoon', 'theyr', 'teen']",0,0
1142,"['chickin', 'youv', 'alway', 'wild', 'on', 'chris']",0,3
1143,"['asphyxiapallid', 'hop', 'wel', 'stil', 'lunch', 'tim', 'get', 'chant', 'pop']",0,0
1144,"['tristanghil', 'lik', 'hear', 'che', 'trist']",0,0
1145,"['jmckinven', 'wel', 'put', 'word', 'next', 'tim', 'jam']",0,0
1146,"['sil', 'youv', 'nev', 'play', 'rul']",0,2
1147,"['jaffacak', 'slight', 'soggy', 'cer']",0,1
1148,"['teddybrea', 'browwwn', 'sev', 'emm', 'toast', 'must', 'browwwn']",0,1
1149,"['zoebflint', 'put', 'slic', 'chees', 'slic', 'bread', 'woah']",0,1
1150,"['merrymrmerc', 'thatl', 'loud', 'toast']",0,0
1151,"['lolashipway', 'saf', 'pair', 'hand', 'thought']",0,0
1152,"['andreamil', 'mylond', 'andrea', 'nail']",0,0
1153,"['thomaswhartley', 'che', 'tom', 'gun', 'cher']",0,3
1154,"['xav', 'good', 'new', 'london', 'bridg', 'way', 'borough', 'market']",0,0
1155,"['zinterzz', 'fin', 'toast', 'us', 'pie']",1,9
1156,"['jordanburm', 'least', 'deserv', 'get', 'lect']",1,1
1157,"['jennyloubran', 'defibshop', 'jenny', 'show', 'thursday', 'who', 'boss']",0,1
1158,"['funjustjustin', 'mylond', 'hop', 'look', 'happy', 'glass', 'oj']",0,1
1159,"['leskijo', 'op', 'giv', 'paul', 'freeby', 'complet']",0,0
1160,"['ogbitchcraft', 'liv', 'dream', 'on', 'yo', 'fal', 'thank']",1,2
1161,"['goldy', 'her', 'lov', 'big', 'fan', 'httpstcofzgolsrluq']",0,0
1162,"['catcopycr', 'excus']",0,1
1163,"['lauracomp', 'mylond', 'hop', 'yo', 'fight', 'fit', 'soon', 'laur']",0,1
1164,"['hoppingmad', 'mylond', 'sound', 'lik', 'theyv', 'brought', 'wel', 'an']",0,1
1165,"['jowilliam', 'mylond', 'sound', 'lik', 'good', 'eg']",0,1
1166,"['ewangelofnor', 'sur', 'gavin', 'autoglass', 'abl', 'sort', 'windscreen', 'elain']",0,1
1167,"['goldy', 'her', 'red', 'on', 'simon', 'hous', 'httpstcocynsyac']",0,0
1168,"['quot', 'day', 'hand', 'sup', 'juic', 'london', 'bridg', 'httpstcozzpavuqar']",8,78
1169,"['jaffacak', 'tot', 'reason', 'breakfast', 'cho']",0,0
