,text,re,fav
174,"['new', 'find', 'suggest', 'diff', 'hum', 'bacter', 'control', 'produc', 'dna', 'build', 'block', 'httpstcodfcbazo']",35,77
175,"['city', 'fut', 'may', 'built', 'loc', 'avail', 'volc', 'ash', 'httpstcoavfvgmdo', 'mitc', 'httpstcoxavgmyqhs']",26,62
176,"['rt', 'mitengin', 'minut', 'mitwbbal', 'find', 'head', 'nca', 'tourna', 'httpstcohkfbcke', 'engin']",6,0
177,"['rt', 'mitengin', 'first', 'round', 'ncaadii', 'tourna', 'mitmb', 'tak', 'brockport', 'pod', 'tak', 'plac', 'john', 'hopkin']",8,0
178,"['novel', 'technolog', 'could', 'allow', 'research', 'develop', 'test', 'new', 'antimalar', 'drug', 'httpstcogchtshe', 'httpstcogvbegmwg']",22,60
179,"['presid', 'reif', 'geekwir', 'geek', 'week', 'talk', 'inspir', 'favorit', 'ap', 'httpstcokmwgvpacle']",31,74
180,"['mit', 'research', 'inform', 'decid', 'enrich', 'dialog', 'issu', 'shap', 'socy', 'mitspectr', 'pathway', 'po', 'httpstcobnohcefw']",15,42
181,"['neuroscy', 'discov', 'cellul', 'pathway', 'encod', 'mem', 'strengthening', 'spec', 'synaps', 'httpstcowhlwpwiyo']",71,185
182,"['study', 'ident', 'neuron', 'fir', 'begin', 'end', 'behavy', 'becom', 'habit', 'httpstcocyyqftb']",80,207
183,"['new', 'observ', 'opt', 'stat', 'could', 'en', 'quant', 'comput', 'photon', 'httpstcoszdzgzxc', 'httpstcorvrevrez']",90,176
184,"['rt', 'mitalumn', 'two', 'year', 'launch', 'mitsandbox', 'celebr', 'first', 'acquisit', 'support', 'startup', 'escher', 'httpst']",17,0
185,"['ouch', 'study', 'rev', 'fin', 'pain', 'hospit', 'httpstcoisqx', 'httpstcoxchdahw']",17,45
186,"['rt', 'sciencemit', 'what', 'diff', 'brain', 'brain', 'tomaso', 'poggio', 'plumb', 'depth', 'neur', 'net', 'understand', 'ou']",47,0
187,"['mit', 'econom', 'david', 'atkin', 'look', 'benea', 'surfac', 'glob', 'commerc', 'httpstcowwosdnsp', 'httpstcozrqltcgd']",21,55
188,"['priv', 'brows', 'get', 'priv', 'httpstcojedlkcys', 'httpstcoauocxkroe']",15,35
189,"['hum', 'malar', 'parasit', 'grown', 'first', 'tim', 'dorm', 'form', 'httpstcogxiwmidj', 'httpstcojxfjbivmi']",36,65
190,"['tel', 'peopl', 'lif', 'pass', 'help', 'peopl', 'pursu', 'pass', 'mit', 'seny', 'yazmin', 'guzm', 'httpstcoenbps']",25,102
191,"['rt', 'mitsloanadcom', 'alumn', 'play', 'rol', 'pyeongchang', 'carlo', 'salmin', 'mba', 'team', 'tedlig', 'alpin', 'ski', 'rac']",5,0
192,"['rt', 'mistiatmit', 'emy', 'mu', 'comput', 'sci', 'engin', 'taught', 'school', 'nor', 'kor', 'defect', 'gtl', 'kore', 'goal']",9,0
193,"['rt', 'sustainablemit', 'research', 'mitcsail', 'built', 'new', 'chip', 'reduc', 'pow', 'consum', 'publickey', 'encrypt', 'incr']",49,0
194,"['digit', 'arch', 'feat', 'neverbeforepubl', 'im', 'mit', 'first', 'black', 'wom', 'stud', 'mary', 'celest', 'turn', 'httpstcotrgqvgw']",107,258
195,"['urb', 'heat', 'island', 'effect', 'depend', 'city', 'layout', 'httpstconnargihx', 'httpstcorjmptzen']",24,74
196,"['photograph', 'poet', 'phd', 'stud', 'biolog', 'engin', 'corb', 'swain', 'pursu', 'divers', 'interest', 'keen', 'ey', 'httpstcoptgaluggui']",22,65
197,"['mit', 'intern', 'sci', 'technolog', 'in', 'mistiatmit', 'program', 'plac', 'mit', 'stud', 'energyfocus', 'httpstcopiouonkdj']",15,54
198,"['form', 'nfl', 'play', 'wadedav', 'giv', 'keynot', 'talk', 'an', 'ev', 'reflect', 'lif', 'gay', 'black', 'athlet', 'httpstcodeayhzfkt']",11,32
199,"['hammock', 'kind', 'day', 'aroundmitvideo', 'em', 'garlandmit', 'httpstcoxzbvbbtj']",29,175
200,"['algorithm', 'involv', 'long', 'suspect', 'bia', 'spec', 'alleg', 'bet', 'process', 'httpstcooxrjhtbgds']",30,67
201,"['afr', 'country', 'spend', 'bil', 'year', 'import', 'food', 'aeroboticss', 'try', 'help', 'cut', 'bil', 'co', 'httpstcowpgvbelzaa']",22,60
202,"['sci', 'del', 'highresolv', 'glimps', 'enzym', 'structure', 'httpstcouymsmunzzq', 'httpstcokjgifrwme']",25,81
203,"['new', 'chip', 'reduc', 'neur', 'network', 'pow', 'consum', 'perc', 'mak', 'pract', 'batterypow', 'httpstcojmycoy']",54,117
204,"['houston', 'giv', 'texass', 'welcom', 'mitbetterworld', 'tour', 'httpstcotvtsjrq', 'httpstcojcphrwpae']",10,47
205,"['richard', 'schrock', 'trailblaz', 'organometal', 'chem', 'del', 'an', 'kil', 'lect', 'httpstcoougaaxpf', 'httpstcofcfxeyfyzz']",21,54
206,"['rt', 'mitengin', 'congr', 'hel', 'sakharov', 'nam', 'northeast', 'fent', 'conf', 'ep', 'allst', 'first', 'team', 'award', 'res']",8,0
207,"['rt', 'sciencemit', 'put', 'brain', 'cent', 'anesthesiolog', 'mit', 'profess', 'emery', 'brown', 'research', 'allow', 'saf', 'giv', 'less']",28,0
208,"['rt', 'mitalumn', 'comb', 'high', 'unemploy', 'strict', 'job', 'limit', 'zeinasaab', 'mcp', 'launch', 'impact', 'lab', 'help', 'refug', 'build', 'hom']",17,0
209,"['rt', 'mitstud', 'ring', 'tuesday', 'new', 'bling', 'check', 'ful', 'design', 'gt', 'httpstcoicoucczhq', 'httpstcocalhpmu']",44,0
210,"['backandfor', 'exchang', 'boost', 'childr', 'brain', 'respons', 'langu', 'httpstcomkzuqalh', 'httpstcoylmvdioxp']",33,79
211,"['robopick', 'grasp', 'pack', 'httpstcoqabegtbvq', 'mitmech', 'httpstcouicwvepod']",17,65
212,"['brain', 'rhythm', 'act', 'gat', 'inform', 'ent', 'leav', 'mind', 'httpstcovvzfrdh', 'httpstcogelqrltrlb']",65,151
213,"['rt', 'mitbiolog', 'seny', 'alissandr', 'hil', 'mvhlab', 'spent', 'past', 'four', 'year', 'investig', 'molecul', 'mech', 'pancr', 'ca']",37,0
214,"['study', 'find', 'topolog', 'mat', 'could', 'boost', 'efficy', 'thermoelect', 'dev', 'httpstcoauknwxyrop', 'httpstcohfskpvqoo']",46,117
215,"['drug', 'target', 'key', 'cant', 'protein', 'could', 'comb', 'leukem', 'typ', 'cant', 'httpstcodygnnyfunp', 'httpstcohehsfqwz']",64,149
216,"['new', 'model', 'predict', 'hair', 'bat', 'tongu', 'draw', 'nect', 'httpstcoxxbqbyav', 'httpstcomprjrmn']",22,85
217,"['rt', 'edxonlin', 'learn', 'navig', 'dat', 'inform', 'publ', 'policy', 'ultim', 'impact', 'much', 'dai', 'liv', 'httpstcowprbmsdh']",31,0
218,"['study', 'rev', 'molecul', 'mech', 'mem', 'form', 'httpstcoxrtldzcep', 'mitbrainandcog', 'httpstcoffdtfgckkx']",48,115
219,"['smart', 'furnit', 'transform', 'spac', 'tiny', 'apart', 'bedroom', 'work', 'spac', 'closet', 'httpstcozpftsbtms', 'httpstcobgefkqaak']",16,62
220,"['phys', 'cre', 'new', 'form', 'light', 'httpstcoszdzgzxc', 'mitphys', 'httpstcooqgwl']",109,220
221,"['gend', 'shad', 'project', 'pilot', 'intersect', 'approach', 'includ', 'produc', 'test', 'ai', 'watch', 'entir', 'video', 'httpstcotadnbwevb']",24,40
222,"['startup', 'lowcost', 'port', 'scan', 'gen', 'clinicalq', 'ultrasound', 'smartphon', 'httpstcoznxwoekjhk', 'httpstcoyiiniopw']",122,228
223,"['rt', 'climatecolab', 'new', 'technolog', 'develop', 'mit', 'allow', 'energy', 'capt', 'temp', 'swing', 'httpstcoodxfmmjkds']",32,0
224,"['rt', 'eapsmit', 'dr', 'ainarasistiag', 'eap', 'summon', 'lab', 'rec', 'interview', 'horizon', 'magazin', 'evolv', 'hum', 'diet']",9,0
225,"['rt', 'mitjwel', 'excit', 'annount', 'launch', 'glob', 'ambassad', 'program', 'collab', 'mistiatmit', 'check', 'pos']",5,0
226,"['rt', 'broadinstitut', 'crisprbas', 'diagnost', 'platform', 'sherlock', 'adapt', 'work', 'miny', 'pap', 'test', 'allow', 'rapid', 'simpl', 'detect']",77,0
227,"['rt', 'artsatmit', 'fut', 'herit', 'lab', 'dev', 'cre', 'respons', 'humanit', 'cris', 'assocy', 'profess', 'azr', 'akamij', 'actmit', 'mit']",20,0
228,"['mit', 'wom', 'rugy', 'mit', 'seny', 'alexajag', 'thisismit', 'video', 'contest', 'win', 'httpstcoswzvq', 'rugba', 'httpstcogtqhxdbmq']",8,34
229,"['mit', 'black', 'hist', 'project', 'beg', 'docu', 'rol', 'black', 'lif', 'mit', 'sint', 'institut', 'foundin', 'httpstcotcfchxjdea']",73,151
230,"['mit', 'seny', 'yazmin', 'guzm', 'want', 'chang', 'educ', 'landscap', 'provid', 'opportun', 'k', 'stud', 'httpstcozsfearvxd']",27,81
231,"['class', 'bring', 'togeth', 'mit', 'stud', 'clin', 'loc', 'hospit', 'design', 'med', 'dev', 'address', 'real', 'httpstcommkhbfvrh']",29,101
232,"['rt', 'mitsloanexec', 'wom', 'rat', 'promot', 'httpstcohyyxcz', 'via', 'mitsmr', 'httpstcofnqdgwtlu']",19,0
233,"['rt', 'mitc', 'cee', 'profess', 'otto', 'x', 'cordero', 'oxcordero', 'led', 'new', 'spec', 'subject', 'agricult', 'microb', 'ecolog', 'israel', 'iap', 'https']",9,0
234,"['undergrad', 'gain', 'expery', 'energy', 'sect', 'mite', 'memb', 'company', 'httpstcopgnqebauw', 'mistiatmit', 'httpstcomtnyjhmfd']",4,36
235,"['understand', 'tre', 'diseas', 'httpstcoutwqeibi', 'mitmech', 'httpstcovocva']",10,34
236,"['neur', 'network', 'everywh', 'httpstconpowcozm', 'httpstcofjzfgnjue']",42,68
237,"['express', 'valentinesday', 'carbon', 'nanotub', 'cellhttpstcoqtyxfiuim', 'ashley', 'kais', 'httpstcoeexkccor']",59,154
238,"['miny', 'system', 'could', 'us', 'tre', 'neurolog', 'disord', 'affect', 'spec', 'brain', 'reg', 'httpstcojjjxjfcvq']",54,175
239,"['rt', 'mitspectr', 'try', 'build', 'nar', 'around', 'compel', 'cas', 'study', 'us', 'method', 'allow', 'ful', 'confid']",10,0
240,"['rt', 'medialab', 'scramble', 'build', 'eth', 'system', 'comput', 'sci', 'joi', 'talk', 'natashanyt', 'nytim', 'sud', 'ris', 'cs', 'e']",62,0
241,"['rt', 'mitglobalchang', 'nat', 'commun', 'study', 'mit', 'joint', 'program', 'research', 'highlight', 'adv', 'moedl', 'approach', 'prod']",12,0
242,"['intend', 'agricult', 'influ', 'us', 'reg', 'sum', 'clim', 'study', 'find', 'httpstcoojqtok', 'httpstcontixxzd']",50,62
243,"['study', 'find', 'gend', 'skintyp', 'bia', 'commerc', 'artificialintellig', 'system', 'httpstcodgkuptrt', 'httpstcokdupqpfwzc']",84,147
244,"['supercomput', 'sim', 'univers', 'produc', 'new', 'insight', 'black', 'hol', 'influ', 'distributio', 'httpstcocfovdqi']",58,127
245,"['mit', 'class', 'rev', 'expl', 'institut', 'connect', 'slavery', 'httpstcoxqzwxur', 'httpstcookbmsot']",49,99
246,"['rt', 'mitdms', 'ens', 'research', 'contribut', 'socy', 'wellb', 'maj', 'driv', 'forc', 'jen', 'rup', 'thoma', 'lord']",11,0
247,"['rt', 'mitalumn', 'meet', 'speedsk', 'mit', 'stud', 'jk', 'institut', 'first', 'twotim', 'olymp', 'med', 'sint', 'httpstcoprsnustu']",9,43
248,"['bunk', 'oft', 'found', 'entertain', 'visit', 'chem', 'educ', 'off', 'espec', 'enjoy', 'h', 'httpstcoygkamgvmv']",66,712
249,"['lawr', 'bacow', 'nam', 'presid', 'harvard', 'univers', 'httpstcoinyftube', 'httpstcolaxmjogr']",40,120
250,"['study', 'explain', 'mut', 'would', 'seem', 'affect', 'cel', 'lead', 'facespec', 'bir', 'defect', 'httpstcoqziozoreda']",28,52
251,"['mit', 'stud', 'facul', 'help', 'enh', 'len', 'technolog', 'us', 'lens', 'shredoptics', 'goggl', 'httpstcoueaibvfixq']",24,91
252,"['help', 'practit', 'carsh', 'serv', 'also', 'city', 'plan', 'design', 'bet', 'carsh', 'httpstcojjaxvtbqm']",21,74
253,"['sur', 'root', 'mit', 'alumn', 'compet', 'wint', 'olymp', 'op', 'ceremony', 'tonight', 'et', 'httpstcompdwiti']",43,121
254,"['rt', 'mitbiolog', 'seny', 'camilo', 'espinos', 'tackl', 'biolog', 'problem', 'mindset', 'mathem', 'read', 'journey', 'mit', 'ou']",16,0
255,"['rt', 'mitmech', 'find', 'mech', 'research', 'develop', 'new', 'innov', 'way', 'deep', 'understand', 'diseas', 'unlock', 'new']",10,0
256,"['rt', 'mitenergy', 'mit', 'transl', 'fellow', 'program', 'found', 'rleatmit', 'direct', 'yoel', 'fink', 'help', 'postdoc', 'bring', 'innov']",18,0
257,"['cornel', 'west', 'advoc', 'examin', 'lif', 'camp', 'httpstcoljccfkgirw', 'cornelwest', 'httpstcogkrrykkgb']",35,71
258,"['study', 'ident', 'neuron', 'fir', 'begin', 'end', 'behavy', 'becom', 'habit', 'httpstcoxrlzzuedy']",48,72
259,"['mit', 'engin', 'mak', 'microfluid', 'modul', 'us', 'popul', 'interlock', 'block', 'httpstcoddcxetcvvc', 'httpstcovhdxyzow']",49,121
260,"['rt', 'mitmech', 'latest', 'issu', 'mech', 'connect', 'onlin', 'hear', 'facul', 'memb', 'stud', 'alumn', 'appl']",19,0
261,"['rt', 'shassstud', 'iap', 'memb', 'ksjatmit', 'class', 'gav', 'sci', 'journ', 'med', 'skil', 'cours', 'memb', 'th']",4,0
262,"['rt', 'scratch', 'scratch', 'day', 'larg', 'smal', 'begin', 'expery', 'scratchers', 'find', 'scratch', 'day', 'commun']",56,0
263,"['rt', 'mitslo', 'integr', 'analys', 'cruc', 'start', 'artic', 'httpstcohxwvghyq']",30,0
264,"['work', 'continu', 'toward', 'divers', 'includ', 'mit', 'httpstcoxqbiciicvi', 'httpstcogxcsijbd']",34,111
265,"['rt', 'sciencemit', 'pegas', 'b', 'postdoct', 'fellow', 'ian', 'wong', 'join', 'eapsmit', 'study', 'hist', 'sol', 'system', 'welcom', 'ian', 'https']",9,0
266,"['hairy', 'tongu', 'help', 'bat', 'drink', 'httpstcoxxbqbyav', 'httpstcoqkqyoqpcdk']",12,46
267,"['abd', 'lat', 'jameel', 'poverty', 'act', 'lab', 'in', 'aim', 'help', 'us', 'educ', 'lead', 'ident', 'technologybas', 'solu', 'httpstcojwzfmdrfp']",34,68
268,"['rt', 'mitslo', 'mit', 'startup', 'turn', 'gre', 'idea', 'pract', 'apply', 'see', 'what', 'new', 'httpstcopntuxgu']",18,0
269,"['rt', 'sciencemit', 'ear', 'wak', 'brown', 'vs', 'board', 'educ', 'mit', 'mad', 'first', 'smal', 'step', 'address', 'issu', 'discriminatio']",27,0
270,"['snow', 'aroundmit', 'httpstcoyizuoegcz']",73,364
271,"['mit', 'second', 'an', 'fest', 'learn', 'eng', 'inspir', 'httpstcowgybcrti', 'httpstcorrqgnyr']",67,73
272,"['mak', 'batm', 'bass', 'guit', 'mit', 'gradu', 'stud', 'jinwu', 'thisismit', 'video', 'contest', 'win', 'httpstcozqtybgad']",14,66
273,"['giv', 'everyon', 'window', 'hum', 'body', 'httpstcoznxwoekjhk', 'httpstcoszhwzhnlor']",91,87
274,"['rt', 'mitsap', 'look', 'divers', 'perspect', 'innov', 'design', 'research', 'teach', 'pract', 'follow', 'mitsap', 'med', 'httpstco']",9,0
275,"['rt', 'mitalumn', 'year', 'sint', 'blizzard', 'dump', 'inch', 'snow', 'cambridg', 'nat', 'mitstud', 'mad', 'best']",33,0
276,"['mit', 'intellig', 'quest', 'bring', 'togeth', 'research', 'institut', 'partn', 'bet', 'understand', 'hu', 'httpstcozmaqdlv']",49,137
277,"['rt', 'mitstud', 'ready', 'happy', 'first', 'day', 'class', 'httpstcogjfknkaohv']",33,0
278,"['mit', 'medialab', 'spinout', 'orisystem', 'develop', 'smart', 'robot', 'furnit', 'transform', 'optim', 'spac', 'smal', 'httpstcomglxplvn']",19,63
279,"['doct', 'ord', 'httpstcopqwyxkrcu', 'mitmech', 'httpstcoaclnujdul']",11,35
280,"['machinelearn', 'system', 'find', 'pattern', 'mat', 'recip', 'ev', 'train', 'dat', 'lack', 'httpstconsxptrkxfl']",54,116
281,"['rt', 'mitsap', 'happy', 'blackhistorymon', 'aroundmit', 'mitdusp', 'lobby', 'mit', 'httpstcorywsxiw']",38,0
282,"['good', 'ev', 'everyon', 'im', 'menluphoto', 'httpstconmmxpccgof']",39,207
283,"['rt', 'mitslo', 'analys', 'driv', 'busy', 'decid', 'sport', 'industry', 'rev', 'what', 'next', 'httpstcovxy']",10,0
284,"['rt', 'mitstud', 'follow', 'us', 'snapch', 'mitstud', 'grand', 'op', 'spxce', 'httpstcobuefsunse', 'httpstcoedtdzzqvb']",6,0
285,"['rt', 'mitsoftbal', 'on', 'day', 'day', 'on', 'decid', 'mitsoftbal', 'season', 'httpstcotyozexwsi']",8,0
286,"['autom', 'mat', 'design', 'httpstcobtzilzh', 'mitcsail', 'httpstcovrvnoiec']",43,111
287,"['er', 'schmidt', 'join', 'mit', 'visit', 'innov', 'fellow', 'httpstcoqxwrlugj', 'httpstcorqtmxgwkii']",24,115
288,"['shirley', 'an', 'jackson', 'phd', 'first', 'black', 'wom', 'earn', 'doct', 'mit', 'jackson', 'help', 'bring', 'abo', 'httpstcomzbktti']",275,640
289,"['study', 'distinct', 'brain', 'rhythm', 'reg', 'help', 'us', 'reason', 'categ', 'httpstcojvzlkbmelu', 'httpstcoyahzihdse']",17,61
290,"['port', 'dev', 'gen', 'correct', 'len', 'prescrib', 'area', 'optometry', 'car', 'httpstcovnodtkz', 'httpstcokxkevhkag']",140,231
291,"['platform', 'connect', 'individ', 'piec', 'lab', 'equip', 'compil', 'dat', 'cloud', 'speedy', 'acc', 'resear', 'httpstcoqelssfko']",38,82
292,"['environ', 'ens', 'sci', 'prevail', 'continu', 'flo', 'sus', 'hockfield', 'provid', 'httpstcodyltkginr']",22,64
293,"['new', 'study', 'rev', 'brain', 'wav', 'control', 'work', 'mem', 'httpstcovvzfrdh', 'mitpicow', 'httpstcoytcbsahwl']",52,104
294,"['want', 'learn', 'sci', 'engin', 'ai', 'join', 'us', 'redditam', 'pm', 'et', 'httpstcopdciyvr']",24,57
295,"['mit', 'seny', 'marshal', 'scholar', 'liang', 'zhou', 'want', 'elucid', 'neur', 'bas', 'thought', 'intuit', 'httpstcovmjkyoyoo']",22,79
296,"['janu', 'st', 'superbluebloodmoon', 'set', 'dom', 'anim', 'danzdil', 'httpstcojkvoraaxj']",161,514
297,"['research', 'map', 'amygdala', 'distinct', 'divers', 'dynam', 'neighb', 'feel', 'assign', 'httpstcogrsqngfcf']",22,52
298,"['let', 'mit', 'commun', 'presid', 'reif', 'regard', 'mit', 'intellig', 'quest', 'httpstcobqcbjxc', 'httpstcohkhomiut']",92,194
299,"['rt', 'mitmech', 'imagin', 'could', 'chang', 'col', 'smartphon', 'cas', 'ear', 'demand', 'new', 'technolog', 'cal', 'colorfab', 'could']",37,0
300,"['rt', 'mitenergy', 'soontob', 'mitslo', 'assist', 'prof', 'jing', 'li', 'study', 'econom', 'analys', 'spee', 'technolog', 'impl', 'https']",16,0
301,"['new', 'institutewid', 'in', 'adv', 'hum', 'machin', 'intellig', 'research', 'httpstcowgkiwcbdg', 'httpstcokptiwrhe']",34,75
302,"['want', 'learn', 'sci', 'engin', 'ai', 'mit', 'facul', 'memb', 'hand', 'answ', 'que', 'httpstcotlyaoopfh']",35,71
303,"['mark', 'vogelsberg', 'mitphys', 'intern', 'astrophys', 'team', 'cre', 'new', 'model', 'point', 'black', 'httpstcomdcvblph']",19,49
304,"['institut', 'launch', 'mit', 'intellig', 'quest', 'httpstcourcvxpruk', 'httpstcohlowzh']",65,106
305,"['robert', 'robinson', 'tayl', 'class', 'mit', 'first', 'black', 'gradu', 'believ', 'country', 'fir', 'httpstcovnhmfjmj']",54,147
306,"['introduc', 'maj', 'new', 'institutewid', 'in', 'hum', 'machin', 'intellig', 'mit', 'intellig', 'quest', 'httpstcoasharqye']",175,310
307,"['rt', 'mitenergy', 'could', 'person', 'clim', 'control', 'ap', 'senseablec', 'crassociat', 'look', 'sav', 'energy', 'res']",8,0
308,"['rt', 'mitslo', 'bon', 'glu', 'nas', 'test', 'rec', 'httpstcoqgxhbnbkox']",16,0
309,"['gradu', 'stud', 'tianl', 'zhou', 'work', 'mak', 'transport', 'system', 'efficy', 'httpstcovvwnxcgqrn', 'httpstcokxljtzhd']",21,74
310,"['rt', 'mitocw', 'think', 'modern', 'jap', 'com', 'mind', 'learn', 'new', 'cours', 'modern', 'jap', 'pres', 'httpst']",46,0
311,"['mit', 'stud', 'work', 'improv', 'shredoptics', 'ski', 'goggl', 'mitig', 'hazard', 'flat', 'light', 'httpstcommpzgeffy']",10,43
312,"['research', 'build', 'platform', 'system', 'fluid', 'brick', 'httpstcoddcxetcvvc', 'httpstcoxyompagwtr']",38,115
313,"['theoret', 'study', 'show', 'mak', 'wireless', 'loc', 'much', 'acc', 'httpstcopccyllcyyx', 'httpstcobanlegr']",38,93
314,"['nextg', 'hom', 'mit', 'undergradu', 'underway', 'httpstcoecglshpir', 'httpstcoifyspfrie']",18,115
315,"['rt', 'shassstud', 'mary', 'clar', 'beytagh', 'biolog', 'lit', 'wel', 'rhod', 'scholar', 'hop', 'us', 'poetry', 'tel', 'story']",7,0
316,"['mit', 'jpaln', 'launch', 'educ', 'technolog', 'innov', 'competit', 'httpstcokqcqoamdo', 'httpstcoxnkfoain']",16,46
317,"['rt', 'mitalumn', 'hap', 'mitstud', 'sit', 'tea', 'teach', 'story', 'connect', 'grow', 'stud', 'pr']",15,0
318,"['fac', 'malform', 'ar', 'httpstcomziivq', 'httpstcolnvprptqs']",28,46
319,"['art', 'mit', 'sophom', 'max', 'kessl', 'thisismit', 'video', 'contest', 'win', 'httpstcoswzvq', 'httpstcojtzgfjiw']",37,103
320,"['react', 'award', 'cred', 'comput', 'dat', 'sci', 'onlin', 'inperson', 'instruct', 'httpstcorsqisjweaf']",20,57
321,"['glob', 'hub', 'innov', 'isnt', 'brag', 'right', 'prosp', 'com', 'americ', 'httpstcotghtdfqj']",46,97
322,"['congrat', 'winnet', 'mcintosh', 'ambros', 'win', 'bak', 'round', 'foodnetwork', 'chop', 'gold', 'med', 'httpstcoutqxindrly']",15,58
323,"['rt', 'mitslo', 'produc', 'grow', 'low', 'inform', 'technolog', 'adv', 'rapid', 'via', 'theeconom', 'httpstcosqdehddt', 'ht']",26,0
324,"['unus', 'charact', 'abund', 'bacteriakil', 'virus', 'could', 'lead', 'evolv', 'insight', 'httpstcolcuzykiwf']",37,67
325,"['meet', 'dorothy', 'champ', 'stud', 'wrestl', 'snack', 'scrounger', 'on', 'petsofmit', 'find', 'conco', 'httpstcoxysylo']",30,155
326,"['chang', 'col', 'print', 'object', 'httpstcozdxlbkayo', 'mitcsail', 'httpstcovzobbgpquv']",19,69
327,"['ai', 'platform', 'allow', 'chatbot', 'draw', 'robust', 'langu', 'databas', 'bet', 'navig', 'hum', 'convers', 'httpstcoaltchceovw']",28,59
328,"['funny', 'peopl', 'look', 'structure', 'math', 'im', 'look', 'freedom', 'math', 'profess', 'philip', 'httpstcoyaxpujiof']",151,558
329,"['program', 'droplet', 'design', 'mak', 'cheap', 'efficy', 'test', 'biolog', 'sampl', 'httpstcodqkzissh']",237,475
330,"['rt', 'mitshass', 'insight', 'purcel', 'dido', 'aenea', 'on', 'belov', 'opera', 'el', 'har', 'mit', 'shass', 'prof', 'emerit', 'nyt']",11,0
331,"['tug', 'war', 'team', 'flashbackfriday', 'tugofw', 'photo', 'mitmuse', 'httpstcovgpdpmrx']",14,77
332,"['rt', 'sciencemit', 'new', 'study', 'millerlabmit', 'show', 'us', 'distinct', 'brain', 'rhythm', 'reg', 'help', 'us', 'reason', 'categ', 'httpstco']",16,0
333,"['rt', 'mitalumn', 'shopsoko', 'mitsap', 'al', 'ell', 'peinovich', 'help', 'provid', 'opportun', 'incom', 'margin', 'art', 'east']",12,0
334,"['lift', 'veil', 'val', 'brain', 'study', 'rev', 'root', 'desir', 'dislik', 'httpstcopyzobvfoe', 'httpstcoorzdkgrp']",15,57
335,"['startup', 'mak', 'lab', 'smart', 'httpstcobzpduktva', 'im', 'tetrascy', 'httpstcovzlqebrjuu']",16,45
336,"['hap', 'us', 'long', 'world', 'lead', 'sci', 'engin', 'innov', 'mariazub', 'httpstcoplxcnqim']",78,124
337,"['mit', 'neuroscy', 'suggest', 'model', 'gain', 'volit', 'control', 'hold', 'mind', 'httpstcoakcdxqk']",60,136
338,"['rt', 'broadinstitut', 'meet', 'softw', 'engin', 'hear', 'say', 'work', 'broadinstitut', 'httpstcojyyxfblz']",13,0
339,"['rt', 'mitenergy', 'mite', 'research', 'jessejenkin', 'say', 'revenu', 'allow', 'auct', 'import', 'cap', 'trad', 'program', 'reduc']",20,0
340,"['rt', 'mitslo', 'fresh', 'mit', 'startup', 'rac', 'k', 'see', 'miss', 'httpstcocehstsah']",26,0
341,"['sun', 'shrinking', 'via', 'gizmodoau', 'httpstcomuepmp']",57,96
342,"['ultrathin', 'needl', 'del', 'drug', 'direct', 'brain', 'httpstcosjwrmqea', 'httpstcogxlhlgathz']",194,528
343,"['engin', 'design', 'art', 'synaps', 'brainonachip', 'hardw', 'httpstcolrypeplo', 'httpstcormtfebdg']",73,144
344,"['lik', 'ide', 'kind', 'person', 'help', 'cris', 'mit', 'seny', 'anjal', 'misr', 'httpstcomwzfbnio']",21,115
345,"['rt', 'mitoc', 'mitc', 'study', 'nat', 'find', 'new', 'typ', 'vir', 'autolykivirida', 'oc', 'unus', 'charact']",29,0
346,"['construct', 'begin', 'new', 'mitstud', 'resid', 'vass', 'street', 'httpstcoecglshpir', 'httpstcoppvzeoc']",8,65
347,"['new', 'evid', 'suggest', 'neutronst', 'merg', 'univers', 'way', 'mak', 'el', 'gold', 'platin', 'via', 'httpstcompowcrgbt']",81,164
348,"['bot', 'talk', 'lik', 'peopl', 'httpstcojzxvlwwit', 'httpstcooffcbeojw']",14,37
349,"['new', 'program', 'mit', 'off', 'refug', 'car', 'boost', 'httpstcofpneyxt', 'httpstcoxfblhmlls']",41,146
350,"['continuousflow', 'chem', 'dev', 'us', 'drug', 'produc', 'could', 'find', 'us', 'longd', 'spac', 'miss', 'ttpmit', 'httpstcoozcxllq']",17,58
351,"['rt', 'mitalumn', 'cre', 'mit', 'oko', 'project', 'sav', 'liv', 'off', 'amb', 'access', 'rur', 'area', 'help', 'motorcyc', 'htt']",10,0
352,"['nationalpieday', 'enjoy', 'pi', 'pie', 'bak', 'mitstud', 'httpstcoiaysnnuxhf']",37,169
353,"['rt', 'applan', 'day', 'away', 'pi', 'day', 'mar']",14,0
354,"['could', 'read', 'fing', 'via', 'wir', 'httpstcovgtpdvjxx']",40,81
355,"['loc', 'detect', 'gps', 'doesnt', 'work', 'httpstcopccyllcyyx', 'httpstcoodcfyadcv']",69,150
